PRINCIPALELE_CULTURI,FORME_DE_PROPRIETATE,REF_AREA,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
Grau - total,Sector privat,Botosani,2016,Kilograme,3022.0
Grau - total,Sector privat,Salaj,2016,Kilograme,3310.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2016,Kilograme,3281.0
Grau - total,Sector privat,Ialomita,2016,Kilograme,5210.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2016,Kilograme,3502.0
Grau - total,Sector privat,Valcea,2016,Kilograme,3113.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2016,Kilograme,4000.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2016,Kilograme,3135.0
Grau - total,Sector privat,Alba,2016,Kilograme,4150.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2016,Kilograme,4096.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2016,Kilograme,4084.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2016,Kilograme,3165.0
Grau - total,Sector privat,Prahova,2016,Kilograme,4091.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2016,Kilograme,3400.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,2016,Kilograme,3062.0
Grau - total,Sector privat,Arad,2016,Kilograme,4940.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2016,Kilograme,2971.0
Grau - total,Sector privat,Constanta,2016,Kilograme,4003.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2016,Kilograme,4528.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2016,Kilograme,3001.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2016,Kilograme,3613.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2016,Kilograme,3336.0
Grau - total,Sector privat,Teleorman,2016,Kilograme,3605.0
Grau - total,Sector privat,Neamt,2016,Kilograme,4514.0
Grau - total,din care: Exploatatii agricole individuale,Arad,2016,Kilograme,5214.0
Grau - total,Sector privat,Caras-Severin,2016,Kilograme,3977.0
Grau - total,Sector privat,Brasov,2016,Kilograme,3843.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2016,Kilograme,3321.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2016,Kilograme,3122.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2016,Kilograme,2575.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2016,Kilograme,3694.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,2017,Kilograme,4968.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2017,Kilograme,4531.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2017,Kilograme,5706.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2017,Kilograme,4426.0
Grau - total,Sector privat,Hunedoara,2017,Kilograme,4094.0
Grau - total,Sector privat,Covasna,2017,Kilograme,4540.0
Grau - total,Sector privat,Vrancea,2017,Kilograme,4476.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2017,Kilograme,4137.0
Grau - total,Sector privat,Bihor,2017,Kilograme,4108.0
Grau - total,Sector privat,Galati,2017,Kilograme,4199.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2017,Kilograme,4071.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2017,Kilograme,4658.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2017,Kilograme,5830.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,2017,Kilograme,3884.0
Grau - total,Sector privat,Timis,2017,Kilograme,5398.0
Grau - total,Sector privat,Dolj,2017,Kilograme,4510.0
Grau - total,Sector privat,Arges,2017,Kilograme,4228.0
Grau - total,Sector privat,Harghita,2017,Kilograme,3490.0
Grau - total,Sector privat,Bistrita-Nasaud,2017,Kilograme,3147.0
Grau - total,Sector privat,Buzau,2017,Kilograme,5191.0
Grau - total,din care: Exploatatii agricole individuale,Timis,2017,Kilograme,5513.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2017,Kilograme,4637.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2017,Kilograme,4468.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,2017,Kilograme,4422.0
Grau - total,Sector privat,Gorj,2017,Kilograme,4412.0
Grau - total,Sector privat,Mures,2017,Kilograme,4315.0
Grau - total,Sector privat,Calarasi,2017,Kilograme,5551.0
Grau - total,Sector privat,Cluj,2017,Kilograme,4453.0
Grau - total,Sector privat,Vaslui,2017,Kilograme,4056.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,2017,Kilograme,4596.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,2017,Kilograme,4462.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,2017,Kilograme,4824.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2017,Kilograme,3961.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2017,Kilograme,5268.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2017,Kilograme,3094.0
Grau - total,Sector privat,Sibiu,2017,Kilograme,3842.0
Grau - total,Sector privat,Dambovita,2017,Kilograme,3908.0
Grau - total,Sector privat,Mehedinti,2017,Kilograme,4901.0
Grau - total,Sector privat,Maramures,2017,Kilograme,3986.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,2017,Kilograme,3300.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2017,Kilograme,4092.0
Grau - total,Sector privat,Suceava,2017,Kilograme,3999.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,2017,Kilograme,4267.0
Grau - total,Sector privat,Olt,2017,Kilograme,5074.0
Grau - total,Sector privat,Bacau,2017,Kilograme,4295.0
Grau - total,Sector privat,Satu Mare,2017,Kilograme,4710.0
Grau - total,Sector privat,Giurgiu,2017,Kilograme,4684.0
Grau - total,Sector privat,Braila,2017,Kilograme,5251.0
Grau - total,Sector privat,Tulcea,2017,Kilograme,4705.0
Grau - total,din care: Exploatatii agricole individuale,Galati,2017,Kilograme,4283.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2017,Kilograme,4509.0
Grau - total,din care: Exploatatii agricole individuale,Braila,2017,Kilograme,5076.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2017,Kilograme,4455.0
Grau - total,Sector privat,Botosani,2017,Kilograme,4370.0
Grau - total,Sector privat,Salaj,2017,Kilograme,3991.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2017,Kilograme,4022.0
Grau - total,Sector privat,Ialomita,2017,Kilograme,5995.0
Grau - total,Sector privat,Valcea,2017,Kilograme,4031.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,2017,Kilograme,3443.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2017,Kilograme,4413.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,2017,Kilograme,3816.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2017,Kilograme,4372.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2017,Kilograme,4656.0
Grau - total,Sector privat,Alba,2017,Kilograme,4489.0
Grau - total,Sector privat,Iasi,2017,Kilograme,4395.0
Grau - total,Sector privat,Arad,2017,Kilograme,5333.0
Grau - total,Sector privat,Prahova,2017,Kilograme,4588.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,2017,Kilograme,4593.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2017,Kilograme,4061.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,2017,Kilograme,3651.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2017,Kilograme,4820.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2017,Kilograme,4850.0
Grau - total,Sector privat,Constanta,2017,Kilograme,5411.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2017,Kilograme,4134.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2017,Kilograme,3966.0
Grau - total,Sector privat,Caras-Severin,2017,Kilograme,4686.0
Grau - total,Sector privat,Teleorman,2017,Kilograme,5120.0
Grau - total,Sector privat,Neamt,2017,Kilograme,4875.0
Grau - total,Sector privat,Brasov,2017,Kilograme,4159.0
Grau - total,din care: Exploatatii agricole individuale,Arad,2017,Kilograme,5822.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2017,Kilograme,4550.0
Grau - total,Sector privat,Ilfov,2017,Kilograme,4583.0
Grau - total,Sector privat,Ilfov,2018,Kilograme,4283.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,2018,Kilograme,3704.0
Grau - total,Sector privat,Hunedoara,2018,Kilograme,4172.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2018,Kilograme,5755.0
Grau - total,Sector privat,Vrancea,2018,Kilograme,4511.0
Grau - total,Sector privat,Covasna,2018,Kilograme,4115.0
Grau - total,Sector privat,Bihor,2018,Kilograme,4172.0
Grau - total,Sector privat,Galati,2018,Kilograme,3740.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2018,Kilograme,4611.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,2018,Kilograme,5060.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2018,Kilograme,5820.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,2018,Kilograme,3912.0
Grau - total,Sector privat,Timis,2018,Kilograme,5120.0
Grau - total,Sector privat,Arges,2018,Kilograme,3539.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,2018,Kilograme,4589.0
Grau - total,Sector privat,Harghita,2018,Kilograme,3307.0
Grau - total,Sector privat,Bistrita-Nasaud,2018,Kilograme,3178.0
Grau - total,Sector privat,Dolj,2018,Kilograme,4525.0
Grau - total,Sector privat,Buzau,2018,Kilograme,5157.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2018,Kilograme,4681.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2018,Kilograme,4485.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2018,Kilograme,4607.0
Grau - total,din care: Exploatatii agricole individuale,Timis,2018,Kilograme,5531.0
Grau - total,Sector privat,Gorj,2018,Kilograme,4481.0
Grau - total,Sector privat,Calarasi,2018,Kilograme,5656.0
Grau - total,Sector privat,Mures,2018,Kilograme,4602.0
Grau - total,Sector privat,Cluj,2018,Kilograme,4121.0
Grau - total,Sector privat,Vaslui,2018,Kilograme,3786.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,2018,Kilograme,4135.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,2018,Kilograme,4548.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,2018,Kilograme,4824.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2018,Kilograme,3982.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2018,Kilograme,5292.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2018,Kilograme,3106.0
Grau - total,Sector privat,Dambovita,2018,Kilograme,3319.0
Grau - total,Sector privat,Sibiu,2018,Kilograme,3741.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2018,Kilograme,3885.0
Grau - total,Sector privat,Mehedinti,2018,Kilograme,4954.0
Grau - total,Sector privat,Maramures,2018,Kilograme,4123.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,2018,Kilograme,3320.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2018,Kilograme,3807.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2018,Kilograme,2938.0
Grau - total,Sector privat,Suceava,2018,Kilograme,3804.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,2018,Kilograme,3834.0
Grau - total,Sector privat,Olt,2018,Kilograme,4994.0
Grau - total,Sector privat,Bacau,2018,Kilograme,4471.0
Grau - total,Sector privat,Giurgiu,2018,Kilograme,4783.0
Grau - total,Sector privat,Satu Mare,2018,Kilograme,4729.0
Grau - total,Sector privat,Braila,2018,Kilograme,5278.0
Grau - total,Sector privat,Tulcea,2018,Kilograme,4590.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,2018,Kilograme,3476.0
Grau - total,din care: Exploatatii agricole individuale,Galati,2018,Kilograme,4289.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2018,Kilograme,4603.0
Grau - total,din care: Exploatatii agricole individuale,Braila,2018,Kilograme,5082.0
Grau - total,Sector privat,Ialomita,2018,Kilograme,5849.0
Grau - total,Sector privat,Botosani,2018,Kilograme,4325.0
Grau - total,Sector privat,Salaj,2018,Kilograme,3873.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2018,Kilograme,4066.0
Grau - total,Sector privat,Valcea,2018,Kilograme,3789.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2018,Kilograme,3745.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2018,Kilograme,4444.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,2018,Kilograme,3223.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,2018,Kilograme,4470.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2018,Kilograme,5056.0
Grau - total,Sector privat,Alba,2018,Kilograme,4627.0
Grau - total,Sector privat,Iasi,2018,Kilograme,4150.0
Grau - total,Sector privat,Prahova,2018,Kilograme,3591.0
Grau - total,Sector privat,Arad,2018,Kilograme,5403.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2018,Kilograme,4878.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2018,Kilograme,5085.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2018,Kilograme,4204.0
Grau - total,Sector privat,Constanta,2018,Kilograme,5677.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2018,Kilograme,3975.0
Grau - total,Sector privat,Teleorman,2018,Kilograme,4809.0
Grau - total,Sector privat,Caras-Severin,2018,Kilograme,4234.0
Grau - total,Sector privat,Neamt,2018,Kilograme,4579.0
Grau - total,din care: Exploatatii agricole individuale,Arad,2018,Kilograme,5829.0
Grau - total,Sector privat,Brasov,2018,Kilograme,3855.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2018,Kilograme,4158.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2018,Kilograme,4584.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2018,Kilograme,4539.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2018,Kilograme,4460.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2019,Kilograme,4359.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2019,Kilograme,3783.0
Grau - total,Sector privat,Covasna,2019,Kilograme,4036.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2019,Kilograme,5685.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2019,Kilograme,3943.0
Grau - total,Sector privat,Hunedoara,2019,Kilograme,4153.0
Grau - total,Sector privat,Vrancea,2019,Kilograme,4193.0
Grau - total,Sector privat,Municipiul Bucuresti,2019,Kilograme,5900.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2019,Kilograme,4601.0
Grau - total,Sector privat,Bihor,2019,Kilograme,4360.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2019,Kilograme,4601.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,2019,Kilograme,4695.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2019,Kilograme,4958.0
Grau - total,Sector privat,Suceava,2019,Kilograme,3772.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,2019,Kilograme,3261.0
Grau - total,Sector privat,Timis,2019,Kilograme,5506.0
Grau - total,Sector privat,Arges,2019,Kilograme,4206.0
Grau - total,Sector privat,Harghita,2019,Kilograme,3196.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,2019,Kilograme,4542.0
Grau - total,Sector privat,Bistrita-Nasaud,2019,Kilograme,3273.0
Grau - total,Sector privat,Dolj,2019,Kilograme,4492.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2019,Kilograme,3896.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2019,Kilograme,4526.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2019,Kilograme,3716.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,2019,Kilograme,4451.0
Grau - total,Sector privat,Mures,2019,Kilograme,4661.0
Grau - total,Sector privat,Gorj,2019,Kilograme,3721.0
Grau - total,Sector privat,Calarasi,2019,Kilograme,5804.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2019,Kilograme,5282.0
Grau - total,Sector privat,Cluj,2019,Kilograme,4175.0
Grau - total,din care: Exploatatii agricole individuale,Timis,2019,Kilograme,5186.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,2019,Kilograme,4539.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,2019,Kilograme,4758.0
Grau - total,Sector privat,Sibiu,2019,Kilograme,3365.0
Grau - total,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2019,Kilograme,5900.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2019,Kilograme,3094.0
Grau - total,Sector privat,Dambovita,2019,Kilograme,4205.0
Grau - total,Sector privat,Mehedinti,2019,Kilograme,4662.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,2019,Kilograme,3677.0
Grau - total,Sector privat,Maramures,2019,Kilograme,3983.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2019,Kilograme,4991.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2019,Kilograme,3756.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2019,Kilograme,4820.0
Grau - total,Sector privat,Vaslui,2019,Kilograme,3879.0
Grau - total,Sector privat,Bacau,2019,Kilograme,3849.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,2019,Kilograme,3958.0
Grau - total,Sector privat,Olt,2019,Kilograme,5193.0
Grau - total,Sector privat,Constanta,2019,Kilograme,4746.0
Grau - total,Sector privat,Giurgiu,2019,Kilograme,4947.0
Grau - total,Sector privat,Satu Mare,2019,Kilograme,3465.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2019,Kilograme,4074.0
Grau - total,Sector privat,Braila,2019,Kilograme,5120.0
Grau - total,Sector privat,Tulcea,2019,Kilograme,3714.0
Grau - total,Sector privat,Buzau,2019,Kilograme,5237.0
Grau - total,din care: Exploatatii agricole individuale,Galati,2019,Kilograme,4810.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2019,Kilograme,4599.0
Grau - total,din care: Exploatatii agricole individuale,Braila,2019,Kilograme,4993.0
Grau - total,Sector privat,Botosani,2019,Kilograme,4211.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2019,Kilograme,3969.0
Grau - total,Sector privat,Salaj,2019,Kilograme,3509.0
Grau - total,Sector privat,Ialomita,2019,Kilograme,5313.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,2019,Kilograme,3297.0
Grau - total,Sector privat,Valcea,2019,Kilograme,4797.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2019,Kilograme,3580.0
Grau - total,Sector privat,Galati,2019,Kilograme,4094.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,2019,Kilograme,4045.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,2019,Kilograme,4060.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2019,Kilograme,2911.0
Grau - total,Sector privat,Iasi,2019,Kilograme,4081.0
Grau - total,Sector privat,Alba,2019,Kilograme,4294.0
Grau - total,Sector privat,Prahova,2019,Kilograme,5060.0
Grau - total,Sector privat,Arad,2019,Kilograme,5193.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2019,Kilograme,4857.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2019,Kilograme,5038.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2019,Kilograme,3512.0
Grau - total,Sector privat,Teleorman,2019,Kilograme,5041.0
Grau - total,Sector privat,Neamt,2019,Kilograme,4371.0
Grau - total,din care: Exploatatii agricole individuale,Arad,2019,Kilograme,5701.0
Grau - total,Sector privat,Caras-Severin,2019,Kilograme,4351.0
Grau - total,Sector privat,Brasov,2019,Kilograme,3695.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2019,Kilograme,4169.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2019,Kilograme,3901.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,2019,Kilograme,3187.0
Grau - total,Sector privat,Ilfov,2019,Kilograme,4598.0
Grau - total,Sector privat,Bihor,2020,Kilograme,4072.0
Grau - total,Sector privat,Timis,2020,Kilograme,4726.0
Grau - total,Sector privat,Bistrita-Nasaud,2020,Kilograme,3784.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,2020,Kilograme,3908.0
Grau - total,Sector privat,Calarasi,2020,Kilograme,1804.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2020,Kilograme,1206.0
Grau - total,Sector privat,Suceava,2020,Kilograme,3527.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2020,Kilograme,1143.0
Grau - total,Sector privat,Cluj,2020,Kilograme,3090.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2020,Kilograme,3826.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2020,Kilograme,3726.0
Grau - total,Sector privat,Dambovita,2020,Kilograme,2997.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2020,Kilograme,3195.0
Grau - total,Sector privat,Maramures,2020,Kilograme,3457.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,2020,Kilograme,2823.0
Grau - total,Sector privat,Buzau,2020,Kilograme,1595.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2020,Kilograme,3548.0
Grau - total,Sector privat,Giurgiu,2020,Kilograme,3745.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2020,Kilograme,3456.0
Grau - total,Sector privat,Satu Mare,2020,Kilograme,3465.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2020,Kilograme,3455.0
Grau - total,Sector privat,Bacau,2020,Kilograme,3331.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2020,Kilograme,2334.0
Grau - total,Sector privat,Salaj,2020,Kilograme,3608.0
Grau - total,Sector privat,Prahova,2020,Kilograme,2242.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2020,Kilograme,1730.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2020,Kilograme,2783.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2020,Kilograme,2693.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2020,Kilograme,3421.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,2020,Kilograme,2999.0
Grau - total,Sector privat,Alba,2020,Kilograme,3278.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2020,Kilograme,4542.0
Grau - total,Sector privat,Teleorman,2020,Kilograme,4213.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2020,Kilograme,3396.0
Grau - total,din care: Exploatatii agricole individuale,Arad,2020,Kilograme,3606.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2020,Kilograme,3674.0
Grau - total,Sector privat,Brasov,2020,Kilograme,3813.0
Grau - total,Sector privat,Ilfov,2020,Kilograme,3349.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2020,Kilograme,3281.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,2020,Kilograme,2961.0
Grau - total,Sector privat,Covasna,2020,Kilograme,3314.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,2020,Kilograme,3712.0
Grau - total,Sector privat,Galati,2020,Kilograme,1600.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,2020,Kilograme,2615.0
Grau - total,Sector privat,Dolj,2020,Kilograme,3270.0
Grau - total,Sector privat,Harghita,2020,Kilograme,3145.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2020,Kilograme,3273.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,2020,Kilograme,2745.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2020,Kilograme,3599.0
Grau - total,Sector privat,Vaslui,2020,Kilograme,2400.0
Grau - total,Sector privat,Gorj,2020,Kilograme,3208.0
Grau - total,Sector privat,Mures,2020,Kilograme,4520.0
Grau - total,Sector privat,Constanta,2020,Kilograme,980.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,2020,Kilograme,2032.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2020,Kilograme,2787.0
Grau - total,Sector privat,Tulcea,2020,Kilograme,1580.0
Grau - total,Sector privat,Braila,2020,Kilograme,2092.0
Grau - total,Sector privat,Sibiu,2020,Kilograme,3304.0
Grau - total,Sector privat,Mehedinti,2020,Kilograme,3361.0
Grau - total,Sector privat,Olt,2020,Kilograme,3859.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2020,Kilograme,2188.0
Grau - total,din care: Exploatatii agricole individuale,Galati,2020,Kilograme,2471.0
Grau - total,Sector privat,Ialomita,2020,Kilograme,1626.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,2020,Kilograme,3247.0
Grau - total,din care: Exploatatii agricole individuale,Braila,2020,Kilograme,2464.0
Grau - total,Sector privat,Valcea,2020,Kilograme,3593.0
Grau - total,Sector privat,Botosani,2020,Kilograme,2869.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2020,Kilograme,1561.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2020,Kilograme,3860.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2020,Kilograme,2457.0
Grau - total,Sector privat,Arad,2020,Kilograme,3722.0
Grau - total,Sector privat,Iasi,2020,Kilograme,3037.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,2020,Kilograme,3152.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,2020,Kilograme,3035.0
Grau - total,Sector privat,Caras-Severin,2020,Kilograme,4412.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2020,Kilograme,1116.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,2020,Kilograme,3096.0
Grau - total,Sector privat,Neamt,2020,Kilograme,2819.0
Grau - total,Sector privat,Hunedoara,2020,Kilograme,3912.0
Grau - total,Sector privat,Vrancea,2020,Kilograme,1263.0
Grau - total,din care: Exploatatii agricole individuale,Timis,2020,Kilograme,4780.0
Grau - total,Sector privat,Arges,2020,Kilograme,3001.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2021,Kilograme,3990.0
Grau - total,Sector privat,Bacau,2021,Kilograme,4380.0
Grau - total,Sector privat,Bihor,2021,Kilograme,4172.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,2021,Kilograme,3836.0
Grau - total,Sector privat,Arges,2021,Kilograme,4499.0
Grau - total,Sector privat,Bistrita-Nasaud,2021,Kilograme,4075.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,2021,Kilograme,4002.0
Grau - total,Sector privat,Calarasi,2021,Kilograme,5325.0
Grau - total,Sector privat,Suceava,2021,Kilograme,3841.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2021,Kilograme,4166.0
Grau - total,Sector privat,Cluj,2021,Kilograme,4583.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2021,Kilograme,3905.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2021,Kilograme,4182.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2021,Kilograme,3968.0
Grau - total,Sector privat,Dambovita,2021,Kilograme,3588.0
Grau - total,Sector privat,Maramures,2021,Kilograme,4538.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2021,Kilograme,3647.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2021,Kilograme,4642.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2021,Kilograme,3800.0
