PRINCIPALELE_CULTURI,FORME_DE_PROPRIETATE,REF_AREA,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
Orz si orzoaica,din care: Exploatatii agricole individuale,Vrancea,2007,Kilograme,1077.0
Orz si orzoaica,Sector privat,Tulcea,2007,Kilograme,715.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Braila,2007,Kilograme,655.0
Orz si orzoaica,Sector privat,Iasi,2007,Kilograme,917.0
Orz si orzoaica,Sector privat,Valcea,2007,Kilograme,2555.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Valcea,2007,Kilograme,2555.0
Orz si orzoaica,Sector privat,Alba,2007,Kilograme,2043.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Iasi,2007,Kilograme,504.0
Orz si orzoaica,Sector privat,Prahova,2007,Kilograme,1334.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Satu Mare,2007,Kilograme,1640.0
Orz si orzoaica,Sector privat,Arad,2007,Kilograme,2285.0
Orz si orzoaica,Sector privat,Constanta,2007,Kilograme,1147.0
Orz si orzoaica,Sector privat,Botosani,2007,Kilograme,1075.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Harghita,2007,Kilograme,1681.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ilfov,2007,Kilograme,938.0
Orz si orzoaica,Sector privat,Neamt,2007,Kilograme,1756.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arad,2007,Kilograme,2172.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Covasna,2007,Kilograme,1885.0
Orz si orzoaica,Sector privat,Teleorman,2007,Kilograme,1158.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mures,2007,Kilograme,2070.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Salaj,2007,Kilograme,1656.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Brasov,2007,Kilograme,2281.0
Orz si orzoaica,Sector privat,Vaslui,2007,Kilograme,474.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Maramures,2007,Kilograme,1412.0
Orz si orzoaica,Sector privat,Suceava,2007,Kilograme,2096.0
Orz si orzoaica,Sector privat,Caras-Severin,2007,Kilograme,1623.0
Orz si orzoaica,Sector privat,Covasna,2007,Kilograme,1883.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Gorj,2007,Kilograme,1338.0
Orz si orzoaica,Sector privat,Ilfov,2007,Kilograme,1173.0
Orz si orzoaica,Sector privat,Bihor,2007,Kilograme,2270.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Alba,2007,Kilograme,1962.0
Orz si orzoaica,Sector privat,Vrancea,2007,Kilograme,1260.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Buzau,2007,Kilograme,511.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Prahova,2007,Kilograme,1066.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Neamt,2007,Kilograme,1647.0
Orz si orzoaica,Sector privat,Hunedoara,2007,Kilograme,1963.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Hunedoara,2007,Kilograme,2046.0
Orz si orzoaica,Sector privat,Harghita,2007,Kilograme,1671.0
Orz si orzoaica,Sector privat,Municipiul Bucuresti,2007,Kilograme,2600.0
Orz si orzoaica,Sector privat,Bistrita-Nasaud,2007,Kilograme,1791.0
Orz si orzoaica,Sector privat,Buzau,2007,Kilograme,835.0
Orz si orzoaica,Sector privat,Arges,2007,Kilograme,1235.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dambovita,2007,Kilograme,1718.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vaslui,2007,Kilograme,244.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Galati,2007,Kilograme,1350.0
Orz si orzoaica,Sector privat,Timis,2007,Kilograme,2409.0
Orz si orzoaica,Sector privat,Dolj,2007,Kilograme,584.0
Orz si orzoaica,Sector privat,Cluj,2007,Kilograme,1979.0
Orz si orzoaica,Sector privat,Mures,2007,Kilograme,2117.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Tulcea,2007,Kilograme,590.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Teleorman,2007,Kilograme,777.0
Orz si orzoaica,Sector privat,Calarasi,2007,Kilograme,1291.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bihor,2007,Kilograme,2308.0
Orz si orzoaica,Sector privat,Gorj,2007,Kilograme,1339.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arges,2007,Kilograme,1005.0
Orz si orzoaica,Sector privat,Sibiu,2007,Kilograme,1939.0
Orz si orzoaica,Sector privat,Maramures,2007,Kilograme,1414.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Timis,2007,Kilograme,2097.0
Orz si orzoaica,Sector privat,Galati,2007,Kilograme,1249.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Calarasi,2007,Kilograme,1054.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Caras-Severin,2007,Kilograme,1604.0
Orz si orzoaica,Sector privat,Dambovita,2007,Kilograme,1573.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2007,Kilograme,1788.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Giurgiu,2007,Kilograme,616.0
Orz si orzoaica,Sector privat,Mehedinti,2007,Kilograme,708.0
Orz si orzoaica,Sector privat,Bacau,2007,Kilograme,1280.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ialomita,2007,Kilograme,767.0
Orz si orzoaica,Sector privat,Satu Mare,2007,Kilograme,2228.0
Orz si orzoaica,Sector privat,Braila,2007,Kilograme,1585.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Olt,2007,Kilograme,636.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Botosani,2007,Kilograme,1033.0
Orz si orzoaica,Sector privat,Giurgiu,2007,Kilograme,1479.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Cluj,2007,Kilograme,1846.0
Orz si orzoaica,Sector privat,Brasov,2007,Kilograme,2250.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Botosani,2008,Kilograme,1850.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Tulcea,2008,Kilograme,2347.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Olt,2008,Kilograme,3446.0
Orz si orzoaica,Sector privat,Olt,2008,Kilograme,3023.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arges,2008,Kilograme,2948.0
Orz si orzoaica,Sector privat,Botosani,2008,Kilograme,2002.0
Orz si orzoaica,Sector privat,Salaj,2008,Kilograme,2335.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Suceava,2008,Kilograme,2536.0
Orz si orzoaica,Sector privat,Ialomita,2008,Kilograme,3896.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Sibiu,2008,Kilograme,2260.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dolj,2008,Kilograme,2602.0
Orz si orzoaica,Sector privat,Tulcea,2008,Kilograme,2401.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Salaj,2008,Kilograme,2335.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Maramures,2008,Kilograme,1641.0
Orz si orzoaica,Sector privat,Valcea,2008,Kilograme,2848.0
Orz si orzoaica,Sector privat,Iasi,2008,Kilograme,2776.0
Orz si orzoaica,Sector privat,Alba,2008,Kilograme,2695.0
Orz si orzoaica,Sector privat,Prahova,2008,Kilograme,3442.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Iasi,2008,Kilograme,1890.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Galati,2008,Kilograme,2599.0
Orz si orzoaica,Sector privat,Constanta,2008,Kilograme,3663.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Cluj,2008,Kilograme,2341.0
Orz si orzoaica,Sector privat,Arad,2008,Kilograme,3778.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Harghita,2008,Kilograme,2323.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ilfov,2008,Kilograme,2980.0
Orz si orzoaica,Sector privat,Neamt,2008,Kilograme,2785.0
Orz si orzoaica,Sector privat,Brasov,2008,Kilograme,1895.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Neamt,2008,Kilograme,2689.0
Orz si orzoaica,Sector privat,Teleorman,2008,Kilograme,3536.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arad,2008,Kilograme,4986.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mures,2008,Kilograme,2489.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Brasov,2008,Kilograme,1873.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Braila,2008,Kilograme,2760.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vrancea,2008,Kilograme,2622.0
Orz si orzoaica,Sector privat,Suceava,2008,Kilograme,2500.0
Orz si orzoaica,Sector privat,Caras-Severin,2008,Kilograme,2733.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Gorj,2008,Kilograme,3361.0
Orz si orzoaica,Sector privat,Covasna,2008,Kilograme,2647.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vaslui,2008,Kilograme,2257.0
Orz si orzoaica,Sector privat,Ilfov,2008,Kilograme,2222.0
Orz si orzoaica,Sector privat,Vrancea,2008,Kilograme,2669.0
Orz si orzoaica,Sector privat,Bihor,2008,Kilograme,2535.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Buzau,2008,Kilograme,2379.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Alba,2008,Kilograme,2641.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Constanta,2008,Kilograme,3929.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Prahova,2008,Kilograme,2939.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Covasna,2008,Kilograme,2649.0
Orz si orzoaica,Sector privat,Harghita,2008,Kilograme,2306.0
Orz si orzoaica,Sector privat,Hunedoara,2008,Kilograme,2400.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Hunedoara,2008,Kilograme,2427.0
Orz si orzoaica,Sector privat,Bistrita-Nasaud,2008,Kilograme,1740.0
Orz si orzoaica,Sector privat,Arges,2008,Kilograme,3028.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dambovita,2008,Kilograme,2606.0
Orz si orzoaica,Sector privat,Vaslui,2008,Kilograme,2696.0
Orz si orzoaica,Sector privat,Timis,2008,Kilograme,3057.0
Orz si orzoaica,Sector privat,Buzau,2008,Kilograme,2723.0
Orz si orzoaica,Sector privat,Cluj,2008,Kilograme,2380.0
Orz si orzoaica,Sector privat,Mures,2008,Kilograme,2552.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Valcea,2008,Kilograme,2829.0
Orz si orzoaica,Sector privat,Dolj,2008,Kilograme,2546.0
Orz si orzoaica,Sector privat,Calarasi,2008,Kilograme,4105.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Teleorman,2008,Kilograme,3441.0
Orz si orzoaica,Sector privat,Giurgiu,2008,Kilograme,3203.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bihor,2008,Kilograme,2462.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mehedinti,2008,Kilograme,3047.0
Orz si orzoaica,Sector privat,Gorj,2008,Kilograme,3361.0
Orz si orzoaica,Sector privat,Maramures,2008,Kilograme,1641.0
Orz si orzoaica,Sector privat,Sibiu,2008,Kilograme,2156.0
Orz si orzoaica,Sector privat,Galati,2008,Kilograme,2868.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bacau,2008,Kilograme,2146.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Timis,2008,Kilograme,2761.0
Orz si orzoaica,Sector privat,Dambovita,2008,Kilograme,2637.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Caras-Severin,2008,Kilograme,2874.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Calarasi,2008,Kilograme,3915.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2008,Kilograme,1724.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Giurgiu,2008,Kilograme,3205.0
Orz si orzoaica,Sector privat,Mehedinti,2008,Kilograme,3062.0
Orz si orzoaica,Sector privat,Bacau,2008,Kilograme,2176.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ialomita,2008,Kilograme,3863.0
Orz si orzoaica,Sector privat,Satu Mare,2008,Kilograme,2670.0
Orz si orzoaica,Sector privat,Braila,2008,Kilograme,3509.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Satu Mare,2008,Kilograme,2052.0
Orz si orzoaica,Sector privat,Vaslui,2009,Kilograme,2013.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Braila,2009,Kilograme,2565.0
Orz si orzoaica,Sector privat,Giurgiu,2009,Kilograme,2715.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Botosani,2009,Kilograme,1571.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Cluj,2009,Kilograme,1566.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Olt,2009,Kilograme,2453.0
Orz si orzoaica,Sector privat,Botosani,2009,Kilograme,1693.0
Orz si orzoaica,Sector privat,Olt,2009,Kilograme,2450.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arges,2009,Kilograme,2861.0
Orz si orzoaica,Sector privat,Salaj,2009,Kilograme,1806.0
Orz si orzoaica,Sector privat,Ialomita,2009,Kilograme,2186.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dolj,2009,Kilograme,3161.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Sibiu,2009,Kilograme,1837.0
Orz si orzoaica,Sector privat,Tulcea,2009,Kilograme,1347.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Salaj,2009,Kilograme,1803.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Suceava,2009,Kilograme,2156.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Maramures,2009,Kilograme,1598.0
Orz si orzoaica,Sector privat,Iasi,2009,Kilograme,1873.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bacau,2009,Kilograme,1658.0
Orz si orzoaica,Sector privat,Alba,2009,Kilograme,1351.0
Orz si orzoaica,Sector privat,Valcea,2009,Kilograme,3612.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ialomita,2009,Kilograme,2143.0
Orz si orzoaica,Sector privat,Prahova,2009,Kilograme,2574.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Galati,2009,Kilograme,1411.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Satu Mare,2009,Kilograme,2353.0
Orz si orzoaica,Sector privat,Constanta,2009,Kilograme,2490.0
Orz si orzoaica,Sector privat,Arad,2009,Kilograme,3215.0
Orz si orzoaica,Sector privat,Neamt,2009,Kilograme,1961.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Harghita,2009,Kilograme,1775.0
Orz si orzoaica,Sector privat,Brasov,2009,Kilograme,2357.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arad,2009,Kilograme,3992.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ilfov,2009,Kilograme,2140.0
Orz si orzoaica,Sector privat,Teleorman,2009,Kilograme,2541.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dambovita,2009,Kilograme,2156.0
Orz si orzoaica,Sector privat,Timis,2009,Kilograme,2586.0
Orz si orzoaica,Sector privat,Mures,2009,Kilograme,1632.0
Orz si orzoaica,Sector privat,Cluj,2009,Kilograme,1592.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Valcea,2009,Kilograme,3612.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Neamt,2009,Kilograme,1936.0
Orz si orzoaica,Sector privat,Dolj,2009,Kilograme,3141.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Tulcea,2009,Kilograme,1280.0
Orz si orzoaica,Sector privat,Calarasi,2009,Kilograme,2542.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bihor,2009,Kilograme,1618.0
Orz si orzoaica,Sector privat,Gorj,2009,Kilograme,2873.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mehedinti,2009,Kilograme,2701.0
Orz si orzoaica,Sector privat,Sibiu,2009,Kilograme,1822.0
Orz si orzoaica,Sector privat,Maramures,2009,Kilograme,1601.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Timis,2009,Kilograme,2460.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Calarasi,2009,Kilograme,1880.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Caras-Severin,2009,Kilograme,2806.0
Orz si orzoaica,Sector privat,Dambovita,2009,Kilograme,2228.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2009,Kilograme,1391.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Giurgiu,2009,Kilograme,2269.0
Orz si orzoaica,Sector privat,Bacau,2009,Kilograme,1844.0
Orz si orzoaica,Sector privat,Mehedinti,2009,Kilograme,2698.0
Orz si orzoaica,Sector privat,Galati,2009,Kilograme,1688.0
Orz si orzoaica,Sector privat,Satu Mare,2009,Kilograme,2714.0
Orz si orzoaica,Sector privat,Vrancea,2009,Kilograme,2508.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Constanta,2009,Kilograme,2362.0
Orz si orzoaica,Sector privat,Bihor,2009,Kilograme,1852.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Alba,2009,Kilograme,1166.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mures,2009,Kilograme,1524.0
Orz si orzoaica,Sector privat,Harghita,2009,Kilograme,1764.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Prahova,2009,Kilograme,2237.0
Orz si orzoaica,Sector privat,Arges,2009,Kilograme,2462.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Teleorman,2009,Kilograme,2398.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Buzau,2009,Kilograme,1949.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Brasov,2009,Kilograme,2375.0
Orz si orzoaica,Sector privat,Buzau,2009,Kilograme,2129.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2009,Kilograme,2091.0
Orz si orzoaica,Sector privat,Suceava,2009,Kilograme,2128.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vrancea,2009,Kilograme,2425.0
Orz si orzoaica,Sector privat,Covasna,2009,Kilograme,2307.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Gorj,2009,Kilograme,2875.0
Orz si orzoaica,Sector privat,Caras-Severin,2009,Kilograme,2886.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vaslui,2009,Kilograme,1681.0
Orz si orzoaica,Sector privat,Ilfov,2009,Kilograme,2496.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Covasna,2009,Kilograme,2313.0
Orz si orzoaica,Sector privat,Hunedoara,2009,Kilograme,1341.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Hunedoara,2009,Kilograme,1304.0
Orz si orzoaica,Sector privat,Municipiul Bucuresti,2009,Kilograme,2091.0
Orz si orzoaica,Sector privat,Braila,2009,Kilograme,2929.0
Orz si orzoaica,Sector privat,Bistrita-Nasaud,2009,Kilograme,1426.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Iasi,2009,Kilograme,1695.0
Orz si orzoaica,Sector privat,Bihor,2010,Kilograme,2619.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arad,2010,Kilograme,2680.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Brasov,2010,Kilograme,2313.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Prahova,2010,Kilograme,2632.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Timis,2010,Kilograme,2507.0
Orz si orzoaica,Sector privat,Timis,2010,Kilograme,2452.0
Orz si orzoaica,Sector privat,Harghita,2010,Kilograme,1840.0
Orz si orzoaica,Sector privat,Arges,2010,Kilograme,2320.0
Orz si orzoaica,Sector privat,Vaslui,2010,Kilograme,2284.0
Orz si orzoaica,Sector privat,Bistrita-Nasaud,2010,Kilograme,1550.0
Orz si orzoaica,Sector privat,Dolj,2010,Kilograme,2576.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dambovita,2010,Kilograme,2338.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Buzau,2010,Kilograme,2487.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Botosani,2010,Kilograme,2127.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bihor,2010,Kilograme,2619.0
Orz si orzoaica,Sector privat,Calarasi,2010,Kilograme,2794.0
Orz si orzoaica,Sector privat,Gorj,2010,Kilograme,2881.0
Orz si orzoaica,Sector privat,Mures,2010,Kilograme,2505.0
Orz si orzoaica,Sector privat,Cluj,2010,Kilograme,2107.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Tulcea,2010,Kilograme,1622.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2010,Kilograme,1540.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Constanta,2010,Kilograme,2437.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Harghita,2010,Kilograme,1851.0
Orz si orzoaica,Sector privat,Sibiu,2010,Kilograme,2174.0
Orz si orzoaica,Sector privat,Mehedinti,2010,Kilograme,2952.0
Orz si orzoaica,Sector privat,Maramures,2010,Kilograme,1733.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Calarasi,2010,Kilograme,2555.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Olt,2010,Kilograme,2425.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Sibiu,2010,Kilograme,2275.0
Orz si orzoaica,Sector privat,Tulcea,2010,Kilograme,2086.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ialomita,2010,Kilograme,2942.0
Orz si orzoaica,Sector privat,Giurgiu,2010,Kilograme,2722.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Cluj,2010,Kilograme,2015.0
Orz si orzoaica,Sector privat,Bacau,2010,Kilograme,2263.0
Orz si orzoaica,Sector privat,Olt,2010,Kilograme,2314.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Giurgiu,2010,Kilograme,2447.0
Orz si orzoaica,Sector privat,Satu Mare,2010,Kilograme,2418.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Suceava,2010,Kilograme,1947.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dolj,2010,Kilograme,2559.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vrancea,2010,Kilograme,2011.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Maramures,2010,Kilograme,1736.0
Orz si orzoaica,Sector privat,Ialomita,2010,Kilograme,2874.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mures,2010,Kilograme,2446.0
Orz si orzoaica,Sector privat,Valcea,2010,Kilograme,3534.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Valcea,2010,Kilograme,3525.0
Orz si orzoaica,Sector privat,Botosani,2010,Kilograme,2174.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Iasi,2010,Kilograme,1916.0
Orz si orzoaica,Sector privat,Salaj,2010,Kilograme,1706.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Caras-Severin,2010,Kilograme,2718.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Arges,2010,Kilograme,2110.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Galati,2010,Kilograme,1434.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Satu Mare,2010,Kilograme,2337.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bacau,2010,Kilograme,2253.0
Orz si orzoaica,Sector privat,Prahova,2010,Kilograme,2791.0
Orz si orzoaica,Sector privat,Iasi,2010,Kilograme,2237.0
Orz si orzoaica,Sector privat,Alba,2010,Kilograme,2386.0
Orz si orzoaica,Sector privat,Constanta,2010,Kilograme,2604.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Hunedoara,2010,Kilograme,2291.0
Orz si orzoaica,Sector privat,Arad,2010,Kilograme,2475.0
Orz si orzoaica,Sector privat,Braila,2010,Kilograme,3286.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Ilfov,2010,Kilograme,2579.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mehedinti,2010,Kilograme,3026.0
Orz si orzoaica,Sector privat,Dambovita,2010,Kilograme,2247.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Braila,2010,Kilograme,2069.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Salaj,2010,Kilograme,1794.0
Orz si orzoaica,Sector privat,Neamt,2010,Kilograme,2370.0
Orz si orzoaica,Sector privat,Caras-Severin,2010,Kilograme,2767.0
Orz si orzoaica,Sector privat,Brasov,2010,Kilograme,2275.0
Orz si orzoaica,Sector privat,Teleorman,2010,Kilograme,2721.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Covasna,2010,Kilograme,2192.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Gorj,2010,Kilograme,2882.0
Orz si orzoaica,Sector privat,Covasna,2010,Kilograme,2198.0
Orz si orzoaica,Sector privat,Suceava,2010,Kilograme,1949.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Alba,2010,Kilograme,2323.0
Orz si orzoaica,Sector privat,Ilfov,2010,Kilograme,2767.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Vaslui,2010,Kilograme,2107.0
Orz si orzoaica,Sector privat,Hunedoara,2010,Kilograme,2328.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Neamt,2010,Kilograme,2127.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Teleorman,2010,Kilograme,2542.0
Orz si orzoaica,Sector privat,Buzau,2010,Kilograme,2606.0
Orz si orzoaica,Sector privat,Galati,2010,Kilograme,1748.0
Orz si orzoaica,Sector privat,Vrancea,2010,Kilograme,2387.0
Orz si orzoaica,Sector privat,Galati,2011,Kilograme,2616.0
Orz si orzoaica,Sector privat,Buzau,2011,Kilograme,2371.0
Orz si orzoaica,Sector privat,Bihor,2011,Kilograme,3155.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Prahova,2011,Kilograme,2913.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Brasov,2011,Kilograme,2564.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Timis,2011,Kilograme,4425.0
Orz si orzoaica,Sector privat,Timis,2011,Kilograme,4205.0
Orz si orzoaica,Sector privat,Arges,2011,Kilograme,3222.0
Orz si orzoaica,Sector privat,Harghita,2011,Kilograme,2247.0
Orz si orzoaica,Sector privat,Vaslui,2011,Kilograme,2176.0
Orz si orzoaica,Sector privat,Dolj,2011,Kilograme,2612.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Dambovita,2011,Kilograme,2694.0
Orz si orzoaica,Sector privat,Bistrita-Nasaud,2011,Kilograme,2864.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Buzau,2011,Kilograme,2275.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Botosani,2011,Kilograme,1842.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Bihor,2011,Kilograme,3209.0
Orz si orzoaica,Sector privat,Calarasi,2011,Kilograme,4034.0
Orz si orzoaica,Sector privat,Gorj,2011,Kilograme,2903.0
Orz si orzoaica,Sector privat,Mures,2011,Kilograme,2902.0
Orz si orzoaica,Sector privat,Cluj,2011,Kilograme,2228.0
Orz si orzoaica,Sector privat,Dambovita,2011,Kilograme,2682.0
Orz si orzoaica,din care: Exploatatii agricole individuale,Mehedinti,2011,Kilograme,3141.0
Orz si orzoaica,Sector privat,Sibiu,2011,Kilograme,2484.0
