PRINCIPALELE_CULTURI,FORME_DE_PROPRIETATE,REF_AREA,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
Porumb boabe,din care: Exploatatii agricole individuale,Harghita,1998,Kilograme,2181.0
Porumb boabe,din care: Exploatatii agricole individuale,Bistrita-Nasaud,1998,Kilograme,2254.0
Porumb boabe,Sector privat,Teleorman,1998,Kilograme,1885.0
Porumb boabe,Sector privat,Mehedinti,1998,Kilograme,3378.0
Porumb boabe,din care: Exploatatii agricole individuale,Constanta,1998,Kilograme,2712.0
Porumb boabe,Sector privat,Dambovita,1998,Kilograme,2653.0
Porumb boabe,Sector privat,Braila,1998,Kilograme,2937.0
Porumb boabe,din care: Exploatatii agricole individuale,Mun. Bucuresti -incl. SAI,1998,Kilograme,2298.0
Porumb boabe,Sector privat,Mures,1998,Kilograme,2229.0
Porumb boabe,Sector privat,Cluj,1998,Kilograme,2664.0
Porumb boabe,din care: Exploatatii agricole individuale,Olt,1998,Kilograme,2457.0
Porumb boabe,din care: Exploatatii agricole individuale,Mures,1998,Kilograme,2239.0
Porumb boabe,din care: Exploatatii agricole individuale,Cluj,1998,Kilograme,2634.0
Porumb boabe,Sector privat,Olt,1998,Kilograme,2427.0
Porumb boabe,Sector privat,Giurgiu,1998,Kilograme,2055.0
Porumb boabe,Sector privat,Buzau,1998,Kilograme,1718.0
Porumb boabe,din care: Exploatatii agricole individuale,Valcea,1998,Kilograme,3688.0
Porumb boabe,din care: Exploatatii agricole individuale,Sibiu,1998,Kilograme,2191.0
Porumb boabe,Sector privat,Sibiu,1998,Kilograme,2145.0
Porumb boabe,Sector privat,Maramures,1998,Kilograme,2266.0
Porumb boabe,din care: Exploatatii agricole individuale,Arges,1998,Kilograme,2840.0
Porumb boabe,din care: Exploatatii agricole individuale,Dolj,1998,Kilograme,2642.0
Porumb boabe,din care: Exploatatii agricole individuale,Maramures,1998,Kilograme,2269.0
Porumb boabe,din care: Exploatatii agricole individuale,Mehedinti,1998,Kilograme,3379.0
Porumb boabe,Sector privat,Valcea,1998,Kilograme,3687.0
Porumb boabe,Sector privat,Ialomita,1998,Kilograme,3051.0
Porumb boabe,Sector privat,Constanta,1998,Kilograme,2702.0
Porumb boabe,din care: Exploatatii agricole individuale,Arad,1998,Kilograme,3243.0
Porumb boabe,Sector privat,Bacau,1998,Kilograme,3033.0
Porumb boabe,Sector privat,Satu Mare,1998,Kilograme,2703.0
Porumb boabe,din care: Exploatatii agricole individuale,Bacau,1998,Kilograme,3030.0
Porumb boabe,din care: Exploatatii agricole individuale,Satu Mare,1998,Kilograme,2531.0
Porumb boabe,din care: Exploatatii agricole individuale,Galati,1998,Kilograme,2230.0
Porumb boabe,Sector privat,Arad,1998,Kilograme,3432.0
Porumb boabe,Sector privat,Prahova,1998,Kilograme,2762.0
Porumb boabe,Sector privat,Galati,1998,Kilograme,2283.0
Porumb boabe,din care: Exploatatii agricole individuale,Caras-Severin,1998,Kilograme,2857.0
Porumb boabe,din care: Exploatatii agricole individuale,Botosani,1998,Kilograme,2864.0
Porumb boabe,Sector privat,Botosani,1998,Kilograme,2835.0
Porumb boabe,Sector privat,Salaj,1998,Kilograme,2049.0
Porumb boabe,din care: Exploatatii agricole individuale,Salaj,1998,Kilograme,2037.0
Porumb boabe,din care: Exploatatii agricole individuale,Buzau,1998,Kilograme,1606.0
Porumb boabe,Sector privat,Caras-Severin,1998,Kilograme,2852.0
Porumb boabe,din care: Exploatatii agricole individuale,Ialomita,1998,Kilograme,3088.0
Porumb boabe,din care: Exploatatii agricole individuale,Hunedoara,1998,Kilograme,3336.0
Porumb boabe,Sector privat,Tulcea,1998,Kilograme,2620.0
Porumb boabe,din care: Exploatatii agricole individuale,Iasi,1998,Kilograme,3086.0
Porumb boabe,din care: Exploatatii agricole individuale,Alba,1998,Kilograme,2710.0
Porumb boabe,Sector privat,Iasi,1998,Kilograme,3127.0
Porumb boabe,Sector privat,Alba,1998,Kilograme,2623.0
Porumb boabe,Sector privat,Hunedoara,1998,Kilograme,3297.0
Porumb boabe,Sector privat,Mun. Bucuresti -incl. SAI,1998,Kilograme,2295.0
Porumb boabe,din care: Exploatatii agricole individuale,Tulcea,1998,Kilograme,2538.0
Porumb boabe,din care: Exploatatii agricole individuale,Giurgiu,1998,Kilograme,2078.0
Porumb boabe,din care: Exploatatii agricole individuale,Timis,1998,Kilograme,3392.0
Porumb boabe,Sector privat,Vrancea,1998,Kilograme,2825.0
Porumb boabe,din care: Exploatatii agricole individuale,Neamt,1998,Kilograme,2617.0
Porumb boabe,din care: Exploatatii agricole individuale,Brasov,1998,Kilograme,2393.0
Porumb boabe,Sector privat,Neamt,1998,Kilograme,2634.0
Porumb boabe,Sector privat,Brasov,1998,Kilograme,2395.0
Porumb boabe,din care: Exploatatii agricole individuale,Teleorman,1998,Kilograme,1919.0
Porumb boabe,din care: Exploatatii agricole individuale,Braila,1998,Kilograme,3007.0
Porumb boabe,Sector privat,Dolj,1998,Kilograme,2662.0
Porumb boabe,din care: Exploatatii agricole individuale,Gorj,1999,Kilograme,4256.0
Porumb boabe,Sector privat,Timis,1999,Kilograme,3812.0
Porumb boabe,Sector privat,Dolj,1999,Kilograme,3916.0
Porumb boabe,Sector privat,Arges,1999,Kilograme,2939.0
Porumb boabe,din care: Exploatatii agricole individuale,Suceava,1999,Kilograme,3077.0
Porumb boabe,Sector privat,Suceava,1999,Kilograme,3078.0
Porumb boabe,Sector privat,Covasna,1999,Kilograme,2680.0
Porumb boabe,din care: Exploatatii agricole individuale,Calarasi,1999,Kilograme,4303.0
Porumb boabe,din care: Exploatatii agricole individuale,Covasna,1999,Kilograme,2680.0
Porumb boabe,Sector privat,Bihor,1999,Kilograme,3615.0
Porumb boabe,din care: Exploatatii agricole individuale,Dambovita,1999,Kilograme,3659.0
Porumb boabe,din care: Exploatatii agricole individuale,Bihor,1999,Kilograme,3552.0
Porumb boabe,Sector privat,Gorj,1999,Kilograme,4256.0
Porumb boabe,Sector privat,Calarasi,1999,Kilograme,4449.0
Porumb boabe,Sector privat,Vaslui,1999,Kilograme,2850.0
Porumb boabe,din care: Exploatatii agricole individuale,Prahova,1999,Kilograme,4370.0
Porumb boabe,Sector privat,Harghita,1999,Kilograme,2647.0
Porumb boabe,din care: Exploatatii agricole individuale,Vaslui,1999,Kilograme,2809.0
Porumb boabe,din care: Exploatatii agricole individuale,Harghita,1999,Kilograme,2645.0
Porumb boabe,Sector privat,Bistrita-Nasaud,1999,Kilograme,3037.0
Porumb boabe,din care: Exploatatii agricole individuale,Bistrita-Nasaud,1999,Kilograme,3040.0
Porumb boabe,din care: Exploatatii agricole individuale,Buzau,1999,Kilograme,4069.0
Porumb boabe,din care: Exploatatii agricole individuale,Vrancea,1999,Kilograme,4365.0
Porumb boabe,Sector privat,Mehedinti,1999,Kilograme,4280.0
Porumb boabe,Sector privat,Dambovita,1999,Kilograme,3646.0
Porumb boabe,din care: Exploatatii agricole individuale,Constanta,1999,Kilograme,3188.0
Porumb boabe,Sector privat,Braila,1999,Kilograme,4077.0
Porumb boabe,Sector privat,Mures,1999,Kilograme,3657.0
Porumb boabe,din care: Exploatatii agricole individuale,Mun. Bucuresti -incl. SAI,1999,Kilograme,4161.0
Porumb boabe,Sector privat,Cluj,1999,Kilograme,3102.0
Porumb boabe,din care: Exploatatii agricole individuale,Olt,1999,Kilograme,3890.0
Porumb boabe,din care: Exploatatii agricole individuale,Mures,1999,Kilograme,3644.0
Porumb boabe,din care: Exploatatii agricole individuale,Cluj,1999,Kilograme,3050.0
Porumb boabe,Sector privat,Olt,1999,Kilograme,3899.0
Porumb boabe,Sector privat,Giurgiu,1999,Kilograme,3365.0
Porumb boabe,Sector privat,Buzau,1999,Kilograme,4068.0
Porumb boabe,Sector privat,Sibiu,1999,Kilograme,3103.0
Porumb boabe,din care: Exploatatii agricole individuale,Valcea,1999,Kilograme,4229.0
Porumb boabe,din care: Exploatatii agricole individuale,Dolj,1999,Kilograme,3944.0
Porumb boabe,Sector privat,Maramures,1999,Kilograme,2557.0
Porumb boabe,din care: Exploatatii agricole individuale,Arges,1999,Kilograme,2931.0
Porumb boabe,din care: Exploatatii agricole individuale,Sibiu,1999,Kilograme,3099.0
Porumb boabe,din care: Exploatatii agricole individuale,Maramures,1999,Kilograme,2546.0
Porumb boabe,Sector privat,Valcea,1999,Kilograme,4228.0
Porumb boabe,din care: Exploatatii agricole individuale,Mehedinti,1999,Kilograme,4289.0
Porumb boabe,Sector privat,Ialomita,1999,Kilograme,4156.0
Porumb boabe,Sector privat,Constanta,1999,Kilograme,3110.0
Porumb boabe,Sector privat,Bacau,1999,Kilograme,3642.0
Porumb boabe,din care: Exploatatii agricole individuale,Arad,1999,Kilograme,3878.0
Porumb boabe,Sector privat,Satu Mare,1999,Kilograme,3299.0
Porumb boabe,din care: Exploatatii agricole individuale,Bacau,1999,Kilograme,3641.0
Porumb boabe,din care: Exploatatii agricole individuale,Satu Mare,1999,Kilograme,3168.0
Porumb boabe,din care: Exploatatii agricole individuale,Galati,1999,Kilograme,3731.0
Porumb boabe,Sector privat,Arad,1999,Kilograme,4031.0
Porumb boabe,Sector privat,Prahova,1999,Kilograme,4435.0
Porumb boabe,Sector privat,Galati,1999,Kilograme,3769.0
Porumb boabe,din care: Exploatatii agricole individuale,Caras-Severin,1999,Kilograme,3340.0
Porumb boabe,Sector privat,Botosani,1999,Kilograme,3060.0
Porumb boabe,din care: Exploatatii agricole individuale,Botosani,1999,Kilograme,3081.0
Porumb boabe,Sector privat,Salaj,1999,Kilograme,3181.0
Porumb boabe,din care: Exploatatii agricole individuale,Salaj,1999,Kilograme,3188.0
Porumb boabe,Sector privat,Caras-Severin,1999,Kilograme,3336.0
Porumb boabe,din care: Exploatatii agricole individuale,Ialomita,1999,Kilograme,4291.0
Porumb boabe,Sector privat,Teleorman,1999,Kilograme,3531.0
Porumb boabe,din care: Exploatatii agricole individuale,Teleorman,1999,Kilograme,3575.0
Porumb boabe,Sector privat,Tulcea,1999,Kilograme,3078.0
Porumb boabe,Sector privat,Iasi,1999,Kilograme,3130.0
Porumb boabe,din care: Exploatatii agricole individuale,Hunedoara,1999,Kilograme,3719.0
Porumb boabe,din care: Exploatatii agricole individuale,Iasi,1999,Kilograme,3090.0
Porumb boabe,Sector privat,Alba,1999,Kilograme,3328.0
Porumb boabe,din care: Exploatatii agricole individuale,Alba,1999,Kilograme,3351.0
Porumb boabe,Sector privat,Hunedoara,1999,Kilograme,3704.0
Porumb boabe,Sector privat,Mun. Bucuresti -incl. SAI,1999,Kilograme,4065.0
Porumb boabe,din care: Exploatatii agricole individuale,Giurgiu,1999,Kilograme,3434.0
Porumb boabe,din care: Exploatatii agricole individuale,Timis,1999,Kilograme,3735.0
Porumb boabe,Sector privat,Vrancea,1999,Kilograme,4350.0
Porumb boabe,Sector privat,Neamt,1999,Kilograme,3278.0
Porumb boabe,din care: Exploatatii agricole individuale,Braila,1999,Kilograme,4169.0
Porumb boabe,din care: Exploatatii agricole individuale,Neamt,1999,Kilograme,3248.0
Porumb boabe,Sector privat,Brasov,1999,Kilograme,2935.0
Porumb boabe,din care: Exploatatii agricole individuale,Brasov,1999,Kilograme,2897.0
Porumb boabe,din care: Exploatatii agricole individuale,Tulcea,1999,Kilograme,3122.0
Porumb boabe,Sector privat,Municipiul Bucuresti,2000,Kilograme,1484.0
Porumb boabe,Sector privat,Botosani,2000,Kilograme,1833.0
Porumb boabe,Sector privat,Harghita,2000,Kilograme,2497.0
Porumb boabe,din care: Exploatatii agricole individuale,Brasov,2000,Kilograme,2417.0
Porumb boabe,Sector privat,Bistrita-Nasaud,2000,Kilograme,2514.0
Porumb boabe,Sector privat,Arges,2000,Kilograme,1414.0
Porumb boabe,Sector privat,Timis,2000,Kilograme,2046.0
Porumb boabe,Sector privat,Dolj,2000,Kilograme,533.0
Porumb boabe,din care: Exploatatii agricole individuale,Braila,2000,Kilograme,2401.0
Porumb boabe,Sector privat,Mures,2000,Kilograme,3289.0
Porumb boabe,Sector privat,Cluj,2000,Kilograme,2044.0
Porumb boabe,din care: Exploatatii agricole individuale,Sibiu,2000,Kilograme,2816.0
Porumb boabe,Sector privat,Constanta,2000,Kilograme,1581.0
Porumb boabe,din care: Exploatatii agricole individuale,Covasna,2000,Kilograme,1941.0
Porumb boabe,Sector privat,Calarasi,2000,Kilograme,1336.0
Porumb boabe,din care: Exploatatii agricole individuale,Bihor,2000,Kilograme,1700.0
Porumb boabe,Sector privat,Buzau,2000,Kilograme,2035.0
Porumb boabe,din care: Exploatatii agricole individuale,Arges,2000,Kilograme,1478.0
Porumb boabe,Sector privat,Bihor,2000,Kilograme,1585.0
Porumb boabe,din care: Exploatatii agricole individuale,Dambovita,2000,Kilograme,1063.0
Porumb boabe,din care: Exploatatii agricole individuale,Mures,2000,Kilograme,3330.0
Porumb boabe,din care: Exploatatii agricole individuale,Constanta,2000,Kilograme,1546.0
Porumb boabe,din care: Exploatatii agricole individuale,Prahova,2000,Kilograme,1304.0
Porumb boabe,Sector privat,Teleorman,2000,Kilograme,345.0
Porumb boabe,din care: Exploatatii agricole individuale,Salaj,2000,Kilograme,2390.0
Porumb boabe,din care: Exploatatii agricole individuale,Valcea,2000,Kilograme,3041.0
Porumb boabe,Sector privat,Caras-Severin,2000,Kilograme,1817.0
Porumb boabe,Sector privat,Suceava,2000,Kilograme,2231.0
Porumb boabe,Sector privat,Vrancea,2000,Kilograme,1475.0
Porumb boabe,din care: Exploatatii agricole individuale,Ilfov,2000,Kilograme,532.0
Porumb boabe,Sector privat,Covasna,2000,Kilograme,1940.0
Porumb boabe,din care: Exploatatii agricole individuale,Bacau,2000,Kilograme,1912.0
Porumb boabe,din care: Exploatatii agricole individuale,Gorj,2000,Kilograme,1185.0
Porumb boabe,Sector privat,Ilfov,2000,Kilograme,529.0
Porumb boabe,din care: Exploatatii agricole individuale,Vaslui,2000,Kilograme,858.0
Porumb boabe,din care: Exploatatii agricole individuale,Caras-Severin,2000,Kilograme,1823.0
Porumb boabe,din care: Exploatatii agricole individuale,Suceava,2000,Kilograme,2229.0
Porumb boabe,Sector privat,Sibiu,2000,Kilograme,2766.0
Porumb boabe,Sector privat,Gorj,2000,Kilograme,1185.0
Porumb boabe,Sector privat,Hunedoara,2000,Kilograme,2754.0
Porumb boabe,Sector privat,Maramures,2000,Kilograme,2366.0
Porumb boabe,din care: Exploatatii agricole individuale,Mehedinti,2000,Kilograme,767.0
Porumb boabe,din care: Exploatatii agricole individuale,Neamt,2000,Kilograme,2548.0
Porumb boabe,Sector privat,Galati,2000,Kilograme,1396.0
Porumb boabe,din care: Exploatatii agricole individuale,Calarasi,2000,Kilograme,1273.0
Porumb boabe,Sector privat,Dambovita,2000,Kilograme,1051.0
Porumb boabe,din care: Exploatatii agricole individuale,Timis,2000,Kilograme,2135.0
Porumb boabe,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2000,Kilograme,2515.0
Porumb boabe,Sector privat,Mehedinti,2000,Kilograme,763.0
Porumb boabe,din care: Exploatatii agricole individuale,Ialomita,2000,Kilograme,2089.0
Porumb boabe,din care: Exploatatii agricole individuale,Hunedoara,2000,Kilograme,2813.0
Porumb boabe,din care: Exploatatii agricole individuale,Vrancea,2000,Kilograme,1479.0
Porumb boabe,din care: Exploatatii agricole individuale,Galati,2000,Kilograme,1368.0
Porumb boabe,Sector privat,Bacau,2000,Kilograme,1913.0
Porumb boabe,Sector privat,Satu Mare,2000,Kilograme,2407.0
Porumb boabe,din care: Exploatatii agricole individuale,Cluj,2000,Kilograme,1993.0
Porumb boabe,din care: Exploatatii agricole individuale,Harghita,2000,Kilograme,2500.0
Porumb boabe,din care: Exploatatii agricole individuale,Botosani,2000,Kilograme,1839.0
Porumb boabe,din care: Exploatatii agricole individuale,Buzau,2000,Kilograme,1969.0
Porumb boabe,Sector privat,Olt,2000,Kilograme,511.0
Porumb boabe,Sector privat,Giurgiu,2000,Kilograme,359.0
Porumb boabe,din care: Exploatatii agricole individuale,Teleorman,2000,Kilograme,277.0
Porumb boabe,din care: Exploatatii agricole individuale,Olt,2000,Kilograme,534.0
Porumb boabe,din care: Exploatatii agricole individuale,Maramures,2000,Kilograme,2372.0
Porumb boabe,Sector privat,Neamt,2000,Kilograme,2562.0
Porumb boabe,Sector privat,Vaslui,2000,Kilograme,860.0
Porumb boabe,Sector privat,Salaj,2000,Kilograme,2371.0
Porumb boabe,Sector privat,Ialomita,2000,Kilograme,2072.0
Porumb boabe,din care: Exploatatii agricole individuale,Dolj,2000,Kilograme,527.0
Porumb boabe,Sector privat,Tulcea,2000,Kilograme,1564.0
Porumb boabe,Sector privat,Valcea,2000,Kilograme,3036.0
Porumb boabe,Sector privat,Braila,2000,Kilograme,2352.0
Porumb boabe,din care: Exploatatii agricole individuale,Iasi,2000,Kilograme,2030.0
Porumb boabe,Sector privat,Iasi,2000,Kilograme,2095.0
Porumb boabe,din care: Exploatatii agricole individuale,Satu Mare,2000,Kilograme,2401.0
Porumb boabe,Sector privat,Alba,2000,Kilograme,2462.0
Porumb boabe,Sector privat,Prahova,2000,Kilograme,1320.0
Porumb boabe,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2000,Kilograme,1506.0
Porumb boabe,din care: Exploatatii agricole individuale,Giurgiu,2000,Kilograme,347.0
Porumb boabe,Sector privat,Arad,2000,Kilograme,1958.0
Porumb boabe,din care: Exploatatii agricole individuale,Tulcea,2000,Kilograme,1605.0
Porumb boabe,din care: Exploatatii agricole individuale,Arad,2000,Kilograme,2044.0
Porumb boabe,din care: Exploatatii agricole individuale,Alba,2000,Kilograme,2559.0
Porumb boabe,Sector privat,Brasov,2000,Kilograme,2405.0
Porumb boabe,din care: Exploatatii agricole individuale,Vaslui,2001,Kilograme,1924.0
Porumb boabe,Sector privat,Brasov,2001,Kilograme,3500.0
Porumb boabe,Sector privat,Municipiul Bucuresti,2001,Kilograme,2081.0
Porumb boabe,din care: Exploatatii agricole individuale,Constanta,2001,Kilograme,544.0
Porumb boabe,din care: Exploatatii agricole individuale,Brasov,2001,Kilograme,3546.0
Porumb boabe,Sector privat,Harghita,2001,Kilograme,3628.0
Porumb boabe,Sector privat,Bistrita-Nasaud,2001,Kilograme,3023.0
Porumb boabe,Sector privat,Arges,2001,Kilograme,3767.0
Porumb boabe,Sector privat,Timis,2001,Kilograme,3720.0
Porumb boabe,Sector privat,Dolj,2001,Kilograme,2942.0
Porumb boabe,Sector privat,Mures,2001,Kilograme,4867.0
Porumb boabe,din care: Exploatatii agricole individuale,Galati,2001,Kilograme,1756.0
Porumb boabe,Sector privat,Cluj,2001,Kilograme,3359.0
Porumb boabe,din care: Exploatatii agricole individuale,Covasna,2001,Kilograme,3160.0
Porumb boabe,din care: Exploatatii agricole individuale,Sibiu,2001,Kilograme,3214.0
Porumb boabe,Sector privat,Calarasi,2001,Kilograme,3031.0
Porumb boabe,din care: Exploatatii agricole individuale,Arges,2001,Kilograme,3849.0
Porumb boabe,din care: Exploatatii agricole individuale,Bihor,2001,Kilograme,4002.0
Porumb boabe,Sector privat,Bihor,2001,Kilograme,4057.0
Porumb boabe,din care: Exploatatii agricole individuale,Mehedinti,2001,Kilograme,4086.0
Porumb boabe,Sector privat,Hunedoara,2001,Kilograme,3867.0
Porumb boabe,din care: Exploatatii agricole individuale,Hunedoara,2001,Kilograme,3916.0
Porumb boabe,din care: Exploatatii agricole individuale,Braila,2001,Kilograme,1930.0
Porumb boabe,Sector privat,Sibiu,2001,Kilograme,3199.0
Porumb boabe,Sector privat,Maramures,2001,Kilograme,2874.0
Porumb boabe,Sector privat,Galati,2001,Kilograme,1772.0
Porumb boabe,din care: Exploatatii agricole individuale,Calarasi,2001,Kilograme,3278.0
Porumb boabe,Sector privat,Dambovita,2001,Kilograme,3508.0
Porumb boabe,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2001,Kilograme,3018.0
Porumb boabe,din care: Exploatatii agricole individuale,Timis,2001,Kilograme,3771.0
Porumb boabe,Sector privat,Mehedinti,2001,Kilograme,4052.0
Porumb boabe,din care: Exploatatii agricole individuale,Caras-Severin,2001,Kilograme,3725.0
Porumb boabe,din care: Exploatatii agricole individuale,Ialomita,2001,Kilograme,1554.0
Porumb boabe,din care: Exploatatii agricole individuale,Vrancea,2001,Kilograme,1867.0
Porumb boabe,Sector privat,Bacau,2001,Kilograme,2862.0
Porumb boabe,Sector privat,Constanta,2001,Kilograme,567.0
Porumb boabe,Sector privat,Satu Mare,2001,Kilograme,4236.0
Porumb boabe,din care: Exploatatii agricole individuale,Cluj,2001,Kilograme,3319.0
Porumb boabe,din care: Exploatatii agricole individuale,Harghita,2001,Kilograme,3630.0
Porumb boabe,din care: Exploatatii agricole individuale,Botosani,2001,Kilograme,2667.0
Porumb boabe,Sector privat,Giurgiu,2001,Kilograme,3271.0
Porumb boabe,din care: Exploatatii agricole individuale,Teleorman,2001,Kilograme,3535.0
Porumb boabe,Sector privat,Olt,2001,Kilograme,4102.0
Porumb boabe,din care: Exploatatii agricole individuale,Maramures,2001,Kilograme,2877.0
Porumb boabe,din care: Exploatatii agricole individuale,Valcea,2001,Kilograme,5061.0
Porumb boabe,Sector privat,Botosani,2001,Kilograme,2634.0
Porumb boabe,Sector privat,Salaj,2001,Kilograme,3198.0
Porumb boabe,din care: Exploatatii agricole individuale,Olt,2001,Kilograme,4041.0
Porumb boabe,Sector privat,Ialomita,2001,Kilograme,1542.0
Porumb boabe,din care: Exploatatii agricole individuale,Dolj,2001,Kilograme,2995.0
Porumb boabe,Sector privat,Tulcea,2001,Kilograme,1632.0
Porumb boabe,Sector privat,Valcea,2001,Kilograme,5057.0
Porumb boabe,din care: Exploatatii agricole individuale,Iasi,2001,Kilograme,3086.0
Porumb boabe,Sector privat,Vaslui,2001,Kilograme,1945.0
Porumb boabe,Sector privat,Braila,2001,Kilograme,1945.0
Porumb boabe,din care: Exploatatii agricole individuale,Buzau,2001,Kilograme,2717.0
Porumb boabe,Sector privat,Iasi,2001,Kilograme,3139.0
Porumb boabe,Sector privat,Prahova,2001,Kilograme,3111.0
Porumb boabe,Sector privat,Alba,2001,Kilograme,3839.0
Porumb boabe,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2001,Kilograme,2084.0
Porumb boabe,din care: Exploatatii agricole individuale,Satu Mare,2001,Kilograme,3915.0
Porumb boabe,Sector privat,Arad,2001,Kilograme,4607.0
Porumb boabe,din care: Exploatatii agricole individuale,Tulcea,2001,Kilograme,1386.0
Porumb boabe,din care: Exploatatii agricole individuale,Alba,2001,Kilograme,3885.0
Porumb boabe,Sector privat,Neamt,2001,Kilograme,3368.0
Porumb boabe,din care: Exploatatii agricole individuale,Dambovita,2001,Kilograme,3599.0
Porumb boabe,din care: Exploatatii agricole individuale,Prahova,2001,Kilograme,3198.0
Porumb boabe,Sector privat,Teleorman,2001,Kilograme,3512.0
Porumb boabe,din care: Exploatatii agricole individuale,Salaj,2001,Kilograme,3211.0
Porumb boabe,din care: Exploatatii agricole individuale,Giurgiu,2001,Kilograme,3355.0
Porumb boabe,Sector privat,Caras-Severin,2001,Kilograme,3706.0
Porumb boabe,Sector privat,Suceava,2001,Kilograme,2745.0
Porumb boabe,din care: Exploatatii agricole individuale,Mures,2001,Kilograme,4940.0
Porumb boabe,din care: Exploatatii agricole individuale,Ilfov,2001,Kilograme,3459.0
Porumb boabe,Sector privat,Vrancea,2001,Kilograme,1904.0
Porumb boabe,din care: Exploatatii agricole individuale,Bacau,2001,Kilograme,2849.0
Porumb boabe,Sector privat,Covasna,2001,Kilograme,3156.0
Porumb boabe,din care: Exploatatii agricole individuale,Arad,2001,Kilograme,4371.0
Porumb boabe,din care: Exploatatii agricole individuale,Gorj,2001,Kilograme,3329.0
Porumb boabe,Sector privat,Ilfov,2001,Kilograme,3389.0
Porumb boabe,Sector privat,Buzau,2001,Kilograme,2558.0
Porumb boabe,din care: Exploatatii agricole individuale,Suceava,2001,Kilograme,2737.0
Porumb boabe,Sector privat,Gorj,2001,Kilograme,3329.0
Porumb boabe,din care: Exploatatii agricole individuale,Neamt,2001,Kilograme,3314.0
Porumb boabe,din care: Exploatatii agricole individuale,Giurgiu,2002,Kilograme,2777.0
Porumb boabe,din care: Exploatatii agricole individuale,Iasi,2002,Kilograme,3267.0
Porumb boabe,din care: Exploatatii agricole individuale,Vaslui,2002,Kilograme,2802.0
Porumb boabe,Sector privat,Municipiul Bucuresti,2002,Kilograme,1925.0
Porumb boabe,din care: Exploatatii agricole individuale,Dambovita,2002,Kilograme,3435.0
Porumb boabe,Sector privat,Harghita,2002,Kilograme,3279.0
Porumb boabe,din care: Exploatatii agricole individuale,Constanta,2002,Kilograme,1993.0
Porumb boabe,din care: Exploatatii agricole individuale,Brasov,2002,Kilograme,3396.0
Porumb boabe,Sector privat,Bistrita-Nasaud,2002,Kilograme,2992.0
Porumb boabe,Sector privat,Timis,2002,Kilograme,3587.0
Porumb boabe,din care: Exploatatii agricole individuale,Teleorman,2002,Kilograme,3017.0
Porumb boabe,Sector privat,Arges,2002,Kilograme,3016.0
Porumb boabe,Sector privat,Dolj,2002,Kilograme,531.0
Porumb boabe,Sector privat,Mures,2002,Kilograme,3580.0
Porumb boabe,Sector privat,Cluj,2002,Kilograme,3858.0
Porumb boabe,din care: Exploatatii agricole individuale,Bacau,2002,Kilograme,3638.0
Porumb boabe,din care: Exploatatii agricole individuale,Sibiu,2002,Kilograme,3649.0
Porumb boabe,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2002,Kilograme,1925.0
Porumb boabe,Sector privat,Bihor,2002,Kilograme,3551.0
Porumb boabe,Sector privat,Calarasi,2002,Kilograme,2772.0
Porumb boabe,Sector privat,Hunedoara,2002,Kilograme,3494.0
Porumb boabe,din care: Exploatatii agricole individuale,Hunedoara,2002,Kilograme,3551.0
Porumb boabe,din care: Exploatatii agricole individuale,Bihor,2002,Kilograme,3635.0
Porumb boabe,din care: Exploatatii agricole individuale,Neamt,2002,Kilograme,3589.0
Porumb boabe,din care: Exploatatii agricole individuale,Mehedinti,2002,Kilograme,450.0
Porumb boabe,Sector privat,Gorj,2002,Kilograme,2657.0
Porumb boabe,Sector privat,Sibiu,2002,Kilograme,3627.0
Porumb boabe,Sector privat,Maramures,2002,Kilograme,2638.0
Porumb boabe,Sector privat,Galati,2002,Kilograme,3160.0
Porumb boabe,din care: Exploatatii agricole individuale,Calarasi,2002,Kilograme,2769.0
Porumb boabe,Sector privat,Dambovita,2002,Kilograme,3405.0
Porumb boabe,din care: Exploatatii agricole individuale,Timis,2002,Kilograme,3654.0
Porumb boabe,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2002,Kilograme,2978.0
Porumb boabe,Sector privat,Mehedinti,2002,Kilograme,445.0
Porumb boabe,din care: Exploatatii agricole individuale,Braila,2002,Kilograme,3379.0
Porumb boabe,din care: Exploatatii agricole individuale,Harghita,2002,Kilograme,3256.0
Porumb boabe,din care: Exploatatii agricole individuale,Covasna,2002,Kilograme,4293.0
Porumb boabe,din care: Exploatatii agricole individuale,Vrancea,2002,Kilograme,2680.0
Porumb boabe,Sector privat,Bacau,2002,Kilograme,3653.0
Porumb boabe,Sector privat,Satu Mare,2002,Kilograme,4335.0
Porumb boabe,din care: Exploatatii agricole individuale,Cluj,2002,Kilograme,3863.0
Porumb boabe,Sector privat,Giurgiu,2002,Kilograme,2814.0
Porumb boabe,din care: Exploatatii agricole individuale,Botosani,2002,Kilograme,2948.0
Porumb boabe,din care: Exploatatii agricole individuale,Ialomita,2002,Kilograme,2040.0
Porumb boabe,Sector privat,Olt,2002,Kilograme,1836.0
Porumb boabe,din care: Exploatatii agricole individuale,Caras-Severin,2002,Kilograme,3518.0
