PRINCIPALELE_CULTURI,FORME_DE_PROPRIETATE,REF_AREA,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
Floarea soarelui,Sector privat,Harghita,1999,Kilograme,1114.0
Floarea soarelui,Sector privat,Galati,1999,Kilograme,1309.0
Floarea soarelui,Sector privat,Vrancea,1999,Kilograme,1480.0
Floarea soarelui,din care: Exploatatii agricole individuale,Alba,1999,Kilograme,1160.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mures,1999,Kilograme,1234.0
Floarea soarelui,Sector privat,Mun. Bucuresti -incl. SAI,1999,Kilograme,1217.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mehedinti,1999,Kilograme,1448.0
Floarea soarelui,din care: Exploatatii agricole individuale,Ialomita,1999,Kilograme,1720.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vaslui,1999,Kilograme,1213.0
Floarea soarelui,Sector privat,Timis,1999,Kilograme,996.0
Floarea soarelui,Sector privat,Arges,1999,Kilograme,856.0
Floarea soarelui,Sector privat,Suceava,1999,Kilograme,1505.0
Floarea soarelui,Sector privat,Dolj,1999,Kilograme,1063.0
Floarea soarelui,din care: Exploatatii agricole individuale,Buzau,1999,Kilograme,1702.0
Floarea soarelui,Sector privat,Alba,1999,Kilograme,1067.0
Floarea soarelui,din care: Exploatatii agricole individuale,Harghita,1999,Kilograme,1114.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mun. Bucuresti -incl. SAI,1999,Kilograme,1221.0
Floarea soarelui,din care: Exploatatii agricole individuale,Braila,1999,Kilograme,1519.0
Floarea soarelui,Sector privat,Vaslui,1999,Kilograme,1191.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bihor,1999,Kilograme,1166.0
Floarea soarelui,din care: Exploatatii agricole individuale,Tulcea,1999,Kilograme,1005.0
Floarea soarelui,Sector privat,Calarasi,1999,Kilograme,1372.0
Floarea soarelui,Sector privat,Olt,1999,Kilograme,1208.0
Floarea soarelui,Sector privat,Salaj,1999,Kilograme,1105.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bistrita-Nasaud,1999,Kilograme,1123.0
Floarea soarelui,din care: Exploatatii agricole individuale,Sibiu,1999,Kilograme,1092.0
Floarea soarelui,din care: Exploatatii agricole individuale,Teleorman,1999,Kilograme,1155.0
Floarea soarelui,Sector privat,Braila,1999,Kilograme,1490.0
Floarea soarelui,Sector privat,Dambovita,1999,Kilograme,936.0
Floarea soarelui,Sector privat,Mehedinti,1999,Kilograme,1306.0
Floarea soarelui,Sector privat,Mures,1999,Kilograme,1203.0
Floarea soarelui,Sector privat,Bihor,1999,Kilograme,1126.0
Floarea soarelui,din care: Exploatatii agricole individuale,Constanta,1999,Kilograme,1303.0
Floarea soarelui,din care: Exploatatii agricole individuale,Olt,1999,Kilograme,1304.0
Floarea soarelui,din care: Exploatatii agricole individuale,Valcea,1999,Kilograme,986.0
Floarea soarelui,din care: Exploatatii agricole individuale,Calarasi,1999,Kilograme,1378.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bacau,1999,Kilograme,1589.0
Floarea soarelui,din care: Exploatatii agricole individuale,Cluj,1999,Kilograme,1116.0
Floarea soarelui,Sector privat,Buzau,1999,Kilograme,1573.0
Floarea soarelui,Sector privat,Sibiu,1999,Kilograme,765.0
Floarea soarelui,din care: Exploatatii agricole individuale,Giurgiu,1999,Kilograme,1188.0
Floarea soarelui,Sector privat,Bistrita-Nasaud,1999,Kilograme,1122.0
Floarea soarelui,din care: Exploatatii agricole individuale,Dolj,1999,Kilograme,1225.0
Floarea soarelui,Sector privat,Giurgiu,1999,Kilograme,1032.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arad,1999,Kilograme,1221.0
Floarea soarelui,din care: Exploatatii agricole individuale,Botosani,1999,Kilograme,1715.0
Floarea soarelui,din care: Exploatatii agricole individuale,Dambovita,1999,Kilograme,1200.0
Floarea soarelui,din care: Exploatatii agricole individuale,Maramures,1999,Kilograme,1152.0
Floarea soarelui,Sector privat,Valcea,1999,Kilograme,900.0
Floarea soarelui,Sector privat,Constanta,1999,Kilograme,1324.0
Floarea soarelui,Sector privat,Bacau,1999,Kilograme,1513.0
Floarea soarelui,Sector privat,Cluj,1999,Kilograme,1124.0
Floarea soarelui,din care: Exploatatii agricole individuale,Caras-Severin,1999,Kilograme,1347.0
Floarea soarelui,din care: Exploatatii agricole individuale,Galati,1999,Kilograme,1360.0
Floarea soarelui,Sector privat,Ialomita,1999,Kilograme,1516.0
Floarea soarelui,din care: Exploatatii agricole individuale,Iasi,1999,Kilograme,1626.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vrancea,1999,Kilograme,1534.0
Floarea soarelui,din care: Exploatatii agricole individuale,Satu Mare,1999,Kilograme,1225.0
Floarea soarelui,Sector privat,Arad,1999,Kilograme,1085.0
Floarea soarelui,Sector privat,Neamt,1999,Kilograme,1377.0
Floarea soarelui,Sector privat,Botosani,1999,Kilograme,1516.0
Floarea soarelui,Sector privat,Maramures,1999,Kilograme,1095.0
Floarea soarelui,din care: Exploatatii agricole individuale,Hunedoara,1999,Kilograme,706.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arges,1999,Kilograme,898.0
Floarea soarelui,Sector privat,Prahova,1999,Kilograme,1201.0
Floarea soarelui,din care: Exploatatii agricole individuale,Neamt,1999,Kilograme,1403.0
Floarea soarelui,Sector privat,Caras-Severin,1999,Kilograme,1329.0
Floarea soarelui,din care: Exploatatii agricole individuale,Salaj,1999,Kilograme,1115.0
Floarea soarelui,Sector privat,Teleorman,1999,Kilograme,1141.0
Floarea soarelui,Sector privat,Tulcea,1999,Kilograme,1140.0
Floarea soarelui,Sector privat,Iasi,1999,Kilograme,1545.0
Floarea soarelui,Sector privat,Satu Mare,1999,Kilograme,1241.0
Floarea soarelui,din care: Exploatatii agricole individuale,Gorj,1999,Kilograme,1083.0
Floarea soarelui,din care: Exploatatii agricole individuale,Prahova,1999,Kilograme,1240.0
Floarea soarelui,din care: Exploatatii agricole individuale,Timis,1999,Kilograme,1020.0
Floarea soarelui,din care: Exploatatii agricole individuale,Suceava,1999,Kilograme,1508.0
Floarea soarelui,Sector privat,Hunedoara,1999,Kilograme,611.0
Floarea soarelui,Sector privat,Gorj,1999,Kilograme,1083.0
Floarea soarelui,Sector privat,Constanta,2000,Kilograme,1042.0
Floarea soarelui,din care: Exploatatii agricole individuale,Ilfov,2000,Kilograme,629.0
Floarea soarelui,Sector privat,Alba,2000,Kilograme,920.0
Floarea soarelui,Sector privat,Suceava,2000,Kilograme,1108.0
Floarea soarelui,Sector privat,Teleorman,2000,Kilograme,428.0
Floarea soarelui,din care: Exploatatii agricole individuale,Satu Mare,2000,Kilograme,1181.0
Floarea soarelui,din care: Exploatatii agricole individuale,Hunedoara,2000,Kilograme,756.0
Floarea soarelui,din care: Exploatatii agricole individuale,Calarasi,2000,Kilograme,796.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bacau,2000,Kilograme,936.0
Floarea soarelui,din care: Exploatatii agricole individuale,Giurgiu,2000,Kilograme,480.0
Floarea soarelui,Sector privat,Galati,2000,Kilograme,816.0
Floarea soarelui,din care: Exploatatii agricole individuale,Dambovita,2000,Kilograme,524.0
Floarea soarelui,Sector privat,Vaslui,2000,Kilograme,635.0
Floarea soarelui,din care: Exploatatii agricole individuale,Iasi,2000,Kilograme,1136.0
Floarea soarelui,din care: Exploatatii agricole individuale,Botosani,2000,Kilograme,989.0
Floarea soarelui,Sector privat,Calarasi,2000,Kilograme,823.0
Floarea soarelui,Sector privat,Bihor,2000,Kilograme,687.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vaslui,2000,Kilograme,636.0
Floarea soarelui,Sector privat,Harghita,2000,Kilograme,1500.0
Floarea soarelui,din care: Exploatatii agricole individuale,Caras-Severin,2000,Kilograme,924.0
Floarea soarelui,Sector privat,Arad,2000,Kilograme,872.0
Floarea soarelui,Sector privat,Tulcea,2000,Kilograme,646.0
Floarea soarelui,din care: Exploatatii agricole individuale,Galati,2000,Kilograme,791.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vrancea,2000,Kilograme,1090.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arges,2000,Kilograme,696.0
Floarea soarelui,din care: Exploatatii agricole individuale,Timis,2000,Kilograme,995.0
Floarea soarelui,din care: Exploatatii agricole individuale,Salaj,2000,Kilograme,904.0
Floarea soarelui,din care: Exploatatii agricole individuale,Teleorman,2000,Kilograme,359.0
Floarea soarelui,din care: Exploatatii agricole individuale,Gorj,2000,Kilograme,370.0
Floarea soarelui,din care: Exploatatii agricole individuale,Prahova,2000,Kilograme,834.0
Floarea soarelui,Sector privat,Ilfov,2000,Kilograme,679.0
Floarea soarelui,Sector privat,Hunedoara,2000,Kilograme,986.0
Floarea soarelui,Sector privat,Braila,2000,Kilograme,1093.0
Floarea soarelui,Sector privat,Bistrita-Nasaud,2000,Kilograme,1109.0
Floarea soarelui,din care: Exploatatii agricole individuale,Alba,2000,Kilograme,844.0
Floarea soarelui,Sector privat,Municipiul Bucuresti,2000,Kilograme,563.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arad,2000,Kilograme,813.0
Floarea soarelui,Sector privat,Sibiu,2000,Kilograme,642.0
Floarea soarelui,Sector privat,Dolj,2000,Kilograme,394.0
Floarea soarelui,din care: Exploatatii agricole individuale,Olt,2000,Kilograme,400.0
Floarea soarelui,Sector privat,Timis,2000,Kilograme,1021.0
Floarea soarelui,din care: Exploatatii agricole individuale,Valcea,2000,Kilograme,432.0
Floarea soarelui,din care: Exploatatii agricole individuale,Neamt,2000,Kilograme,1320.0
Floarea soarelui,din care: Exploatatii agricole individuale,Harghita,2000,Kilograme,1500.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mures,2000,Kilograme,1214.0
Floarea soarelui,Sector privat,Vrancea,2000,Kilograme,1082.0
Floarea soarelui,din care: Exploatatii agricole individuale,Tulcea,2000,Kilograme,669.0
Floarea soarelui,Sector privat,Dambovita,2000,Kilograme,452.0
Floarea soarelui,Sector privat,Bacau,2000,Kilograme,978.0
Floarea soarelui,Sector privat,Cluj,2000,Kilograme,989.0
Floarea soarelui,Sector privat,Gorj,2000,Kilograme,361.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bihor,2000,Kilograme,731.0
Floarea soarelui,din care: Exploatatii agricole individuale,Ialomita,2000,Kilograme,1012.0
Floarea soarelui,Sector privat,Mehedinti,2000,Kilograme,504.0
Floarea soarelui,Sector privat,Botosani,2000,Kilograme,971.0
Floarea soarelui,Sector privat,Maramures,2000,Kilograme,1147.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mehedinti,2000,Kilograme,543.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2000,Kilograme,1109.0
Floarea soarelui,din care: Exploatatii agricole individuale,Buzau,2000,Kilograme,1164.0
Floarea soarelui,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2000,Kilograme,900.0
Floarea soarelui,Sector privat,Giurgiu,2000,Kilograme,471.0
Floarea soarelui,din care: Exploatatii agricole individuale,Sibiu,2000,Kilograme,903.0
Floarea soarelui,Sector privat,Olt,2000,Kilograme,369.0
Floarea soarelui,Sector privat,Satu Mare,2000,Kilograme,1197.0
Floarea soarelui,Sector privat,Iasi,2000,Kilograme,1141.0
Floarea soarelui,din care: Exploatatii agricole individuale,Suceava,2000,Kilograme,1108.0
Floarea soarelui,din care: Exploatatii agricole individuale,Cluj,2000,Kilograme,981.0
Floarea soarelui,Sector privat,Arges,2000,Kilograme,500.0
Floarea soarelui,Sector privat,Ialomita,2000,Kilograme,1091.0
Floarea soarelui,Sector privat,Buzau,2000,Kilograme,1171.0
Floarea soarelui,Sector privat,Valcea,2000,Kilograme,333.0
Floarea soarelui,Sector privat,Neamt,2000,Kilograme,1313.0
Floarea soarelui,din care: Exploatatii agricole individuale,Braila,2000,Kilograme,1123.0
Floarea soarelui,Sector privat,Salaj,2000,Kilograme,903.0
Floarea soarelui,din care: Exploatatii agricole individuale,Constanta,2000,Kilograme,1009.0
Floarea soarelui,din care: Exploatatii agricole individuale,Dolj,2000,Kilograme,380.0
Floarea soarelui,Sector privat,Prahova,2000,Kilograme,729.0
Floarea soarelui,Sector privat,Caras-Severin,2000,Kilograme,915.0
Floarea soarelui,din care: Exploatatii agricole individuale,Maramures,2000,Kilograme,1165.0
Floarea soarelui,Sector privat,Mures,2000,Kilograme,1211.0
Floarea soarelui,din care: Exploatatii agricole individuale,Suceava,2001,Kilograme,1104.0
Floarea soarelui,din care: Exploatatii agricole individuale,Ilfov,2001,Kilograme,1260.0
Floarea soarelui,Sector privat,Caras-Severin,2001,Kilograme,1507.0
Floarea soarelui,Sector privat,Bihor,2001,Kilograme,1149.0
Floarea soarelui,Sector privat,Tulcea,2001,Kilograme,498.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arad,2001,Kilograme,1327.0
Floarea soarelui,din care: Exploatatii agricole individuale,Valcea,2001,Kilograme,737.0
Floarea soarelui,Sector privat,Teleorman,2001,Kilograme,1404.0
Floarea soarelui,din care: Exploatatii agricole individuale,Botosani,2001,Kilograme,1341.0
Floarea soarelui,din care: Exploatatii agricole individuale,Calarasi,2001,Kilograme,1283.0
Floarea soarelui,din care: Exploatatii agricole individuale,Satu Mare,2001,Kilograme,1221.0
Floarea soarelui,din care: Exploatatii agricole individuale,Hunedoara,2001,Kilograme,1103.0
Floarea soarelui,din care: Exploatatii agricole individuale,Giurgiu,2001,Kilograme,1148.0
Floarea soarelui,Sector privat,Brasov,2001,Kilograme,2000.0
Floarea soarelui,Sector privat,Galati,2001,Kilograme,757.0
Floarea soarelui,din care: Exploatatii agricole individuale,Teleorman,2001,Kilograme,1459.0
Floarea soarelui,Sector privat,Mures,2001,Kilograme,1353.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vrancea,2001,Kilograme,1011.0
Floarea soarelui,din care: Exploatatii agricole individuale,Constanta,2001,Kilograme,423.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arges,2001,Kilograme,1033.0
Floarea soarelui,Sector privat,Vaslui,2001,Kilograme,902.0
Floarea soarelui,din care: Exploatatii agricole individuale,Timis,2001,Kilograme,1398.0
Floarea soarelui,din care: Exploatatii agricole individuale,Gorj,2001,Kilograme,977.0
Floarea soarelui,din care: Exploatatii agricole individuale,Prahova,2001,Kilograme,1332.0
Floarea soarelui,Sector privat,Ilfov,2001,Kilograme,1173.0
Floarea soarelui,Sector privat,Hunedoara,2001,Kilograme,890.0
Floarea soarelui,Sector privat,Bistrita-Nasaud,2001,Kilograme,1332.0
Floarea soarelui,Sector privat,Braila,2001,Kilograme,1032.0
Floarea soarelui,din care: Exploatatii agricole individuale,Iasi,2001,Kilograme,1562.0
Floarea soarelui,din care: Exploatatii agricole individuale,Alba,2001,Kilograme,1236.0
Floarea soarelui,din care: Exploatatii agricole individuale,Caras-Severin,2001,Kilograme,1508.0
Floarea soarelui,Sector privat,Calarasi,2001,Kilograme,1320.0
Floarea soarelui,Sector privat,Sibiu,2001,Kilograme,953.0
Floarea soarelui,Sector privat,Dolj,2001,Kilograme,772.0
Floarea soarelui,Sector privat,Timis,2001,Kilograme,1300.0
Floarea soarelui,din care: Exploatatii agricole individuale,Olt,2001,Kilograme,1404.0
Floarea soarelui,din care: Exploatatii agricole individuale,Neamt,2001,Kilograme,1487.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mures,2001,Kilograme,1354.0
Floarea soarelui,Sector privat,Dambovita,2001,Kilograme,1082.0
Floarea soarelui,Sector privat,Cluj,2001,Kilograme,1433.0
Floarea soarelui,Sector privat,Vrancea,2001,Kilograme,1128.0
Floarea soarelui,din care: Exploatatii agricole individuale,Tulcea,2001,Kilograme,480.0
Floarea soarelui,Sector privat,Bacau,2001,Kilograme,1279.0
Floarea soarelui,Sector privat,Gorj,2001,Kilograme,977.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bacau,2001,Kilograme,1279.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bihor,2001,Kilograme,1246.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vaslui,2001,Kilograme,910.0
Floarea soarelui,din care: Exploatatii agricole individuale,Ialomita,2001,Kilograme,1090.0
Floarea soarelui,din care: Exploatatii agricole individuale,Sibiu,2001,Kilograme,1039.0
Floarea soarelui,Sector privat,Maramures,2001,Kilograme,1116.0
Floarea soarelui,Sector privat,Botosani,2001,Kilograme,1210.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mehedinti,2001,Kilograme,1280.0
Floarea soarelui,din care: Exploatatii agricole individuale,Buzau,2001,Kilograme,1090.0
Floarea soarelui,Sector privat,Mehedinti,2001,Kilograme,1205.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2001,Kilograme,1331.0
Floarea soarelui,Sector privat,Giurgiu,2001,Kilograme,1154.0
Floarea soarelui,Sector privat,Olt,2001,Kilograme,1344.0
Floarea soarelui,Sector privat,Satu Mare,2001,Kilograme,1203.0
Floarea soarelui,Sector privat,Alba,2001,Kilograme,1358.0
Floarea soarelui,Sector privat,Iasi,2001,Kilograme,1539.0
Floarea soarelui,din care: Exploatatii agricole individuale,Cluj,2001,Kilograme,1436.0
Floarea soarelui,Sector privat,Arges,2001,Kilograme,1010.0
Floarea soarelui,Sector privat,Buzau,2001,Kilograme,1055.0
Floarea soarelui,Sector privat,Ialomita,2001,Kilograme,1132.0
Floarea soarelui,Sector privat,Valcea,2001,Kilograme,749.0
Floarea soarelui,Sector privat,Neamt,2001,Kilograme,1378.0
Floarea soarelui,Sector privat,Salaj,2001,Kilograme,1080.0
Floarea soarelui,din care: Exploatatii agricole individuale,Braila,2001,Kilograme,1027.0
Floarea soarelui,din care: Exploatatii agricole individuale,Dambovita,2001,Kilograme,1669.0
Floarea soarelui,din care: Exploatatii agricole individuale,Galati,2001,Kilograme,757.0
Floarea soarelui,din care: Exploatatii agricole individuale,Dolj,2001,Kilograme,824.0
Floarea soarelui,Sector privat,Prahova,2001,Kilograme,1232.0
Floarea soarelui,din care: Exploatatii agricole individuale,Maramures,2001,Kilograme,1143.0
Floarea soarelui,Sector privat,Arad,2001,Kilograme,1332.0
Floarea soarelui,Sector privat,Constanta,2001,Kilograme,448.0
Floarea soarelui,Sector privat,Suceava,2001,Kilograme,1089.0
Floarea soarelui,din care: Exploatatii agricole individuale,Salaj,2001,Kilograme,1097.0
Floarea soarelui,Sector privat,Galati,2002,Kilograme,1169.0
Floarea soarelui,Sector privat,Neamt,2002,Kilograme,1477.0
Floarea soarelui,din care: Exploatatii agricole individuale,Dambovita,2002,Kilograme,1279.0
Floarea soarelui,Sector privat,Vaslui,2002,Kilograme,1647.0
Floarea soarelui,Sector privat,Mures,2002,Kilograme,1443.0
Floarea soarelui,Sector privat,Bihor,2002,Kilograme,1428.0
Floarea soarelui,din care: Exploatatii agricole individuale,Caras-Severin,2002,Kilograme,1397.0
Floarea soarelui,din care: Exploatatii agricole individuale,Constanta,2002,Kilograme,879.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vrancea,2002,Kilograme,1059.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arges,2002,Kilograme,968.0
Floarea soarelui,Sector privat,Caras-Severin,2002,Kilograme,1396.0
Floarea soarelui,din care: Exploatatii agricole individuale,Timis,2002,Kilograme,1883.0
Floarea soarelui,din care: Exploatatii agricole individuale,Salaj,2002,Kilograme,1347.0
Floarea soarelui,din care: Exploatatii agricole individuale,Gorj,2002,Kilograme,453.0
Floarea soarelui,Sector privat,Ilfov,2002,Kilograme,1354.0
Floarea soarelui,Sector privat,Hunedoara,2002,Kilograme,582.0
Floarea soarelui,din care: Exploatatii agricole individuale,Iasi,2002,Kilograme,1474.0
Floarea soarelui,Sector privat,Municipiul Bucuresti,2002,Kilograme,524.0
Floarea soarelui,Sector privat,Braila,2002,Kilograme,1537.0
Floarea soarelui,din care: Exploatatii agricole individuale,Giurgiu,2002,Kilograme,1064.0
Floarea soarelui,din care: Exploatatii agricole individuale,Suceava,2002,Kilograme,1446.0
Floarea soarelui,Sector privat,Bistrita-Nasaud,2002,Kilograme,1443.0
Floarea soarelui,Sector privat,Sibiu,2002,Kilograme,724.0
Floarea soarelui,Sector privat,Calarasi,2002,Kilograme,1133.0
Floarea soarelui,Sector privat,Dolj,2002,Kilograme,114.0
Floarea soarelui,din care: Exploatatii agricole individuale,Valcea,2002,Kilograme,1965.0
Floarea soarelui,din care: Exploatatii agricole individuale,Olt,2002,Kilograme,809.0
Floarea soarelui,Sector privat,Timis,2002,Kilograme,1696.0
Floarea soarelui,din care: Exploatatii agricole individuale,Neamt,2002,Kilograme,1552.0
Floarea soarelui,din care: Exploatatii agricole individuale,Prahova,2002,Kilograme,654.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arad,2002,Kilograme,1871.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mures,2002,Kilograme,1460.0
Floarea soarelui,din care: Exploatatii agricole individuale,Botosani,2002,Kilograme,2059.0
Floarea soarelui,Sector privat,Cluj,2002,Kilograme,1923.0
Floarea soarelui,Sector privat,Vrancea,2002,Kilograme,1021.0
Floarea soarelui,Sector privat,Dambovita,2002,Kilograme,932.0
Floarea soarelui,Sector privat,Bacau,2002,Kilograme,1457.0
Floarea soarelui,din care: Exploatatii agricole individuale,Tulcea,2002,Kilograme,1824.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bacau,2002,Kilograme,1605.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bihor,2002,Kilograme,1524.0
Floarea soarelui,Sector privat,Gorj,2002,Kilograme,453.0
Floarea soarelui,Sector privat,Maramures,2002,Kilograme,1294.0
Floarea soarelui,din care: Exploatatii agricole individuale,Calarasi,2002,Kilograme,988.0
Floarea soarelui,Sector privat,Botosani,2002,Kilograme,1805.0
Floarea soarelui,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2002,Kilograme,226.0
Floarea soarelui,Sector privat,Mehedinti,2002,Kilograme,322.0
Floarea soarelui,din care: Exploatatii agricole individuale,Buzau,2002,Kilograme,487.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2002,Kilograme,1448.0
Floarea soarelui,Sector privat,Giurgiu,2002,Kilograme,907.0
Floarea soarelui,din care: Exploatatii agricole individuale,Ialomita,2002,Kilograme,1024.0
Floarea soarelui,Sector privat,Satu Mare,2002,Kilograme,1387.0
Floarea soarelui,Sector privat,Olt,2002,Kilograme,672.0
Floarea soarelui,Sector privat,Iasi,2002,Kilograme,1502.0
Floarea soarelui,din care: Exploatatii agricole individuale,Cluj,2002,Kilograme,1937.0
Floarea soarelui,Sector privat,Ialomita,2002,Kilograme,879.0
Floarea soarelui,Sector privat,Arges,2002,Kilograme,978.0
Floarea soarelui,Sector privat,Valcea,2002,Kilograme,1190.0
Floarea soarelui,din care: Exploatatii agricole individuale,Braila,2002,Kilograme,1771.0
Floarea soarelui,Sector privat,Salaj,2002,Kilograme,1316.0
Floarea soarelui,Sector privat,Constanta,2002,Kilograme,854.0
Floarea soarelui,Sector privat,Tulcea,2002,Kilograme,1276.0
Floarea soarelui,din care: Exploatatii agricole individuale,Galati,2002,Kilograme,1231.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vaslui,2002,Kilograme,1687.0
Floarea soarelui,din care: Exploatatii agricole individuale,Ilfov,2002,Kilograme,2127.0
Floarea soarelui,din care: Exploatatii agricole individuale,Dolj,2002,Kilograme,79.0
Floarea soarelui,Sector privat,Prahova,2002,Kilograme,716.0
Floarea soarelui,din care: Exploatatii agricole individuale,Maramures,2002,Kilograme,1323.0
Floarea soarelui,Sector privat,Arad,2002,Kilograme,1645.0
Floarea soarelui,Sector privat,Buzau,2002,Kilograme,516.0
Floarea soarelui,Sector privat,Suceava,2002,Kilograme,1443.0
Floarea soarelui,Sector privat,Alba,2002,Kilograme,1400.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mehedinti,2002,Kilograme,340.0
Floarea soarelui,Sector privat,Teleorman,2002,Kilograme,1078.0
Floarea soarelui,din care: Exploatatii agricole individuale,Satu Mare,2002,Kilograme,1398.0
Floarea soarelui,din care: Exploatatii agricole individuale,Sibiu,2002,Kilograme,1264.0
Floarea soarelui,din care: Exploatatii agricole individuale,Hunedoara,2002,Kilograme,1000.0
Floarea soarelui,Sector privat,Brasov,2002,Kilograme,1333.0
Floarea soarelui,din care: Exploatatii agricole individuale,Teleorman,2002,Kilograme,1194.0
Floarea soarelui,din care: Exploatatii agricole individuale,Alba,2002,Kilograme,1613.0
Floarea soarelui,din care: Exploatatii agricole individuale,Hunedoara,2003,Kilograme,700.0
Floarea soarelui,Sector privat,Arad,2003,Kilograme,1555.0
Floarea soarelui,din care: Exploatatii agricole individuale,Timis,2003,Kilograme,2614.0
Floarea soarelui,din care: Exploatatii agricole individuale,Salaj,2003,Kilograme,1531.0
Floarea soarelui,din care: Exploatatii agricole individuale,Gorj,2003,Kilograme,1086.0
Floarea soarelui,din care: Exploatatii agricole individuale,Sibiu,2003,Kilograme,1178.0
Floarea soarelui,din care: Exploatatii agricole individuale,Giurgiu,2003,Kilograme,1195.0
Floarea soarelui,Sector privat,Ilfov,2003,Kilograme,956.0
Floarea soarelui,Sector privat,Bihor,2003,Kilograme,1571.0
Floarea soarelui,Sector privat,Braila,2003,Kilograme,1538.0
Floarea soarelui,Sector privat,Buzau,2003,Kilograme,1675.0
Floarea soarelui,din care: Exploatatii agricole individuale,Alba,2003,Kilograme,1151.0
Floarea soarelui,Sector privat,Bistrita-Nasaud,2003,Kilograme,1842.0
Floarea soarelui,Sector privat,Calarasi,2003,Kilograme,1337.0
Floarea soarelui,Sector privat,Sibiu,2003,Kilograme,734.0
Floarea soarelui,din care: Exploatatii agricole individuale,Olt,2003,Kilograme,999.0
Floarea soarelui,din care: Exploatatii agricole individuale,Neamt,2003,Kilograme,1517.0
Floarea soarelui,Sector privat,Timis,2003,Kilograme,2085.0
Floarea soarelui,din care: Exploatatii agricole individuale,Arad,2003,Kilograme,1583.0
Floarea soarelui,Sector privat,Caras-Severin,2003,Kilograme,1724.0
Floarea soarelui,din care: Exploatatii agricole individuale,Mures,2003,Kilograme,1539.0
Floarea soarelui,Sector privat,Dolj,2003,Kilograme,866.0
Floarea soarelui,Sector privat,Vrancea,2003,Kilograme,1291.0
Floarea soarelui,Sector privat,Cluj,2003,Kilograme,1969.0
Floarea soarelui,din care: Exploatatii agricole individuale,Botosani,2003,Kilograme,1770.0
Floarea soarelui,Sector privat,Dambovita,2003,Kilograme,1161.0
Floarea soarelui,Sector privat,Bacau,2003,Kilograme,1443.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bacau,2003,Kilograme,1536.0
Floarea soarelui,din care: Exploatatii agricole individuale,Tulcea,2003,Kilograme,1363.0
Floarea soarelui,Sector privat,Gorj,2003,Kilograme,1086.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bihor,2003,Kilograme,1518.0
Floarea soarelui,din care: Exploatatii agricole individuale,Vaslui,2003,Kilograme,1315.0
Floarea soarelui,Sector privat,Maramures,2003,Kilograme,1206.0
Floarea soarelui,Sector privat,Constanta,2003,Kilograme,1057.0
Floarea soarelui,din care: Exploatatii agricole individuale,Calarasi,2003,Kilograme,1386.0
Floarea soarelui,din care: Exploatatii agricole individuale,Valcea,2003,Kilograme,1450.0
Floarea soarelui,Sector privat,Mehedinti,2003,Kilograme,1364.0
Floarea soarelui,Sector privat,Botosani,2003,Kilograme,1558.0
Floarea soarelui,din care: Exploatatii agricole individuale,Buzau,2003,Kilograme,1719.0
Floarea soarelui,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2003,Kilograme,1843.0
